title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Evil Genius,https://www.amazon.com/Evil-Genius-catherine-jinks/dp/1741144590/ref=sr_1_1?keywords=Evil+Genius+by+Catherine+Jinks&qid=1696960540&sr=8-1,Catherine Jinks,Clarion Books; Reprint edition,"October 4, 2011",496.0,7,4.3,36106
Where The Line Bleeds: A Novel,https://www.amazon.com/Where-Line-Bleeds-Jesmyn-Ward/dp/1501164333/ref=sr_1_1?keywords=Where+the+Line+Bleeds+by+Jesmyn+Ward&qid=1697033774&sr=8-1,Jesmyn Ward,Scribner; Reprint edition,"January 16, 2018",256.0,,4.1,36836
Farewell To Manzanar,https://www.amazon.com/Farewell-Manzanar-Jeanne-Wakatsuki-Houston/dp/0329050133/ref=sr_1_2?crid=3UT7TMTAWBO8A&keywords=Farewell+to+Manzanar_Houston%2C+James+D.+Houston&qid=1683084572&sprefix=farewell+to+manzanar_houston%2C+james%2Caps%2C606&sr=8-2,Jeanne Wakatsuki Houston; James D. Houston,Bantam Books,"January 1, 1974",145.0,,3.0,84543
Sent For You Yesterday,https://www.amazon.com/Sent-Yesterday-John-Edgar-Wideman/dp/0395877296/ref=sr_1_1?keywords=Sent+for+You+Yesterday+by+John+Edgar+Wideman&qid=1697024874&sr=8-1,John Edgar Wideman,Mariner Books; Reprint edition,"April 15, 1998",208.0,,1.1,88780
Sprint: Wie Man In Nur Fünf Tagen Neue Ideen Testet Und Probleme Löst,https://www.amazon.com/Sprint/dp/3868816380/ref=sr_1_9?keywords=Sprint+by+Jake+Knapp&qid=1697038485&sr=8-9,"Jake Knapp, John Zeratsky",Redline,"October 10, 2016",256.0,,3.2,52400
The Wedding Date,https://www.amazon.com/Wedding-Date-Jasmine-Guillory/dp/0399587667/ref=sr_1_1?crid=1EP9C21KVPV7N&keywords=The+Wedding+Date+by+Jasmine+Guillory&qid=1673409130&s=books&sprefix=the+wedding+date+by+jasmine+guillory%2Cstripbooks-intl-ship%2C565&sr=1-1,Jasmine Guillory,Berkley,"January 30, 2018",336.0,,1.3,38631
Legacy Of Ashes: The History Of The Cia,https://www.amazon.com/Legacy-Ashes-History-Tim-Weiner/dp/0307389006/ref=sr_1_1?keywords=Legacy+Of+Ashes+by+Tim+Weiner&qid=1697058591&sr=8-1,Tim Weiner,Anchor; Reprint edition,"May 20, 2008",848.0,,1.8,29633
The Evolution Of Cooperation: Revised Edition,https://www.amazon.com/Evolution-Cooperation-Revised-Robert-Axelrod/dp/0465005640/ref=sr_1_1?keywords=The+Evolution+of+Cooperation+by+Robert+Axelrod&qid=1697031654&sr=8-1,Robert Axelrod,Basic Books; Revised edition,"December 5, 2006",264.0,,2.3,80940
"Shades Of Magic Boxed Set: A Darker Shade Of Magic, A Gathering Of Shadows, A Conjuring Of Light",https://www.amazon.com/Shades-Magic-Boxed-Set-Gathering/dp/1250175208/ref=sr_1_2?crid=2L9OQDQOF8NWI&keywords=A+Darker+Shade+of+Magic_Schwab&qid=1683080095&s=instant-video&sprefix=a+darker+shade+of+magic_schwab%2Cinstant-video%2C570&sr=1-2,V. E. Schwab,Tor Books,"Folded Map, October 16, 2018",,,4.2,17984
The Industries Of The Future,https://www.amazon.com/Industries-of-Future-audiobook/dp/B01973762K/ref=sr_1_1?crid=3JHLTC5F053KA&keywords=The+Industries+of+the+Future+Alec+Ross&qid=1666693395&qu=eyJxc2MiOiIxLjI3IiwicXNhIjoiMS4yMCIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=the+industries+of+the+future+al%2Caps%2C618&sr=8-1,Alec Ross,Simon & Schuster; Reprint edition,"February 7, 2017",320.0,,1.4,83005
The Clockwork Three,https://www.amazon.com/The-Clockwork-Three-Matthew-Kirby-audiobook/dp/B0045HE0OG/ref=sr_1_1?keywords=The+Clockwork+Three_Kirby&qid=1681993697&sr=8-1,Matthew J. Kirby,Scholastic Paperbacks; Reprint edition,"October 1, 2011",400.0,8,4.8,79024
[Lost In The Barrens] [By: Farley Mowat],https://www.amazon.com/Lost-Barrens-Farley-Mowat/dp/B00A2FBAPW/ref=sr_1_1?keywords=Lost+In+The+Barrens+by+Farley+Mowat&qid=1697002146&sr=8-1,Farley Mowat,,,0.0,,1.7,62342
Boris Godunov And Other Dramatic Works (Oxford World'S Classics),https://www.amazon.com/Godunov-Dramatic-Oxford-Worlds-Classics/dp/0199554048/ref=sr_1_2?keywords=Boris+Godunov+by+Alexander+Pushkin&qid=1697059184&sr=8-2,"Alexander Pushkin, James E. Falen",Oxford University Press; Reissue edition,"November 2, 2009",256.0,,3.3,96500
This Lullaby,https://www.amazon.com/This-Lullaby-Sarah-Dessen/dp/0142501557/ref=sr_1_1?keywords=This+Lullaby+by+Sarah+Dessen&qid=1697000026&sr=8-1,Sarah Dessen,Speak; Reprint edition,"March 8, 2004",345.0,12,2.4,77447
Big Magic: Creative Living Beyond Fear,https://www.amazon.com/Big-Magic-Creative-Living-Beyond/dp/1594634726/ref=sr_1_1?keywords=Big+Magic+by+Elizabeth+Gilbert&qid=1696999742&sr=8-1,Elizabeth Gilbert,Riverhead Books; Reprint edition,"September 27, 2016",304.0,,4.9,55453
The Coffin Dancer: A Novel (A Lincoln Rhyme Novel),https://www.amazon.com/Coffin-Dancer-Lincoln-Rhyme-Novel/dp/0671024094/ref=sr_1_1?keywords=The+Coffin+Dancer+by+Jeffery+Deaver&qid=1697472849&sr=8-1,Jeffery Deaver,Simon & Schuster; Reprint edition,"October 1, 2019",432.0,,2.6,60279
When Dimple Met Rishi,https://www.amazon.com/When-Dimple-Rishi-Sandhya-Menon/dp/1481478680/ref=sr_1_1?keywords=When+Dimple+Met+Rishi+by+Sandhya+Menon&qid=1697027543&sr=8-1,Sandhya Menon,Simon & Schuster Books for Young Readers; Reprint edition,"May 22, 2018",400.0,12,1.2,41189
Our Savage Neighbors: How Indian War Transformed Early America,https://www.amazon.com/Our-Savage-Neighbors-Transformed-America/dp/0393334902/ref=sr_1_1?keywords=Our+Savage+Neighbors+by+Peter+Silver&qid=1697009761&sr=8-1,Peter Silver,W. W. Norton & Company; Reprint edition,"August 3, 2009",434.0,,2.8,51178
A Simple Favour,https://www.amazon.com/SIMPLE-FAVOUR-BELL-DARCEY/dp/150983477X/ref=sr_1_1?crid=164AZPMXCOKAQ&keywords=A+Simple+Favor+Darcey+Bell&qid=1678809335&s=books&sprefix=a+simple+favor+darcey+bell%2Cstripbooks-intl-ship%2C425&sr=1-1&asin=150983477X&revisionId=&format=4&depth=1,Bell  Darcey,PAN MACMILLAN,"November 28, 2017",,,4.7,53040
Der Gesang Des Meeres. Beach Music.,https://www.amazon.com/Gesang-Meeres-Beach-Music/dp/340412801X/ref=sr_1_7?crid=ZIOR2BVH5TM9&keywords=Beach+Music+Pat+Conroy&qid=1666818356&qu=eyJxc2MiOiIyLjMzIiwicXNhIjoiMS44OSIsInFzcCI6IjEuOTkifQ%3D%3D&sprefix=beach+music+pat+conroy%2Caps%2C417&sr=8-7,Pat Conroy,Lübbe,"April 1, 1998",894.0,,4.5,41220
Another Day In The Death Of America: A Chronicle Of Ten Short Lives,https://www.amazon.com/Another-Day-Death-America-Chronicle/dp/156858993X/ref=sr_1_1?keywords=Another+Day+in+the+Death+of+America+by+Gary+Younge&qid=1697037224&sr=8-1,Gary Younge,Bold Type Books; Reprint edition,"February 6, 2018",304.0,,1.1,35426
Bruiser,https://www.amazon.com/Bruiser-Neal-Shusterman/dp/0061134104/ref=sr_1_1?keywords=Bruiser+by+Neal+Shusterman&qid=1697014356&sr=8-1,Neal Shusterman,Quill Tree Books; Reprint edition,"October 4, 2011",352.0,14,3.9,61036
The Milk Of Birds,https://www.amazon.com/Milk-Birds-Sylvia-Whitman/dp/1442446838/ref=sr_1_1?keywords=The+Milk+of+Birds+by+Sylvia+Whitman&qid=1696975517&sr=8-1,Sylvia Whitman,Atheneum Books for Young Readers; Reprint edition,"March 11, 2014",384.0,14,4.1,45946
Between The World And Me,https://www.amazon.com/Between-World-Ta-Nehisi-Coates-author/dp/0525510303/ref=sr_1_1?keywords=Between+the+World+and+Me+by+Ta-Nehisi+Coates&qid=1697471003&sr=8-1,Ta-Nehisi Coates,Random House LCC US,"September 5, 2017",176.0,,2.2,39681
Rare Antique Shadow Of Crescent Moon Fatima Bhutto Uncorrected Proof Advance First Edition [Paperback] Fatima Bhutto,https://www.amazon.com/Antique-Shadow-Crescent-Uncorrected-Advance/dp/B0BS6R1L97/ref=sr_1_2?keywords=The+Shadow+of+the+Crescent+Moon+by+Fatima+Bhutto&qid=1697059502&sr=8-2,Fatima Bhutto,Generic,"January 1, 2015",233.0,,3.9,72788
"The Black Echo (A Harry Bosch Novel, 1)",https://www.amazon.com/Black-Echo-Novel-Harry-Bosch-ebook/dp/B000SEVYSA/ref=sr_1_1?crid=256OBYHEODV1U&keywords=The+Black+Echo_Connelly&qid=1682876369&s=digital-text&sprefix=the+black+echo_connelly%2Cdigital-text%2C443&sr=1-1,Michael Connelly,Grand Central Publishing; Reprint edition,"April 25, 2017",432.0,,2.2,36740
"Blood Red Horse (The Degranville Trilogy, 1)",https://www.amazon.com/Blood-Red-Horse-deGranville-Trilogy/dp/0802777341/ref=sr_1_1?keywords=Blood+Red+Horse+by+K.+M.+Grant&qid=1697003662&sr=8-1,K. M. Grant,Bloomsbury USA Childrens; Reprint edition,"April 1, 2006",320.0,10,3.0,15435
Mila 18,https://www.amazon.com/Mila-18-Leon-Uris/dp/B0B8KS9YS4/ref=sr_1_1?keywords=Mila+18+by+Leon+Uris&qid=1697022559&sr=8-1,Leon Uris,Blackstone Publishing,"Unabridged, March 28, 2023",560.0,,3.9,89931
Dope Sick,https://www.amazon.com/Dope-Sick-Walter-Dean-Myers/dp/0061214795/ref=sr_1_1?keywords=Dope+Sick+by+Walter+Dean+Myers&qid=1697056394&sr=8-1,Walter Dean Myers,Amistad Books for Young Readers; Reprint edition,"February 2, 2010",208.0,14,3.3,58062
"Going Clear: Scientology, Hollywood, And The Prison Of Belief",https://www.amazon.com/Going-Clear-Scientology-Hollywood-Prison/dp/0307745309/ref=sr_1_1?keywords=Going+Clear+by+Lawrence+Wright&qid=1697024268&sr=8-1,Lawrence Wright,Vintage; Illustrated edition,"Illustrated, November 5, 2013",560.0,,1.2,10655
Minds Of Billy Milligan,https://www.amazon.com/Minds-Billy-Milligan-Daniel-author/dp/1409163903/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1686840128&sr=1-1,Daniel Keyes,Weidenfeld & Nicolson,"July 12, 2018",448.0,,4.3,69193
Berlin Alexanderplatz (New York Review Books Classics),https://www.amazon.com/Berlin-Alexanderplatz-Review-Books-Classics/dp/1681371995/ref=sr_1_1?keywords=Berlin+Alexanderplatz+by+Alfred+Doblin&qid=1697031554&sr=8-1,Alfred Doblin,NYRB Classics; Translation edition,"Illustrated, March 6, 2018",480.0,,1.5,27418
Women Of The Silk: A Novel,https://www.amazon.com/Women-Silk-Novel-Gail-Tsukiyama/dp/0312099436/ref=sr_1_1?keywords=Women+of+the+Silk+by+Gail+Tsukiyama&qid=1697056502&sr=8-1,Gail Tsukiyama,St. Martin's Griffin; Reprint edition,"October 15, 1993",278.0,,1.1,64802
Choke,https://www.amazon.com/Choke-Chuck-Palahniuk/dp/0385720920/ref=sr_1_1?crid=1SQRAXNKXN0V6&keywords=Choke_Palahniuk&qid=1682869764&sprefix=choke_palahniuk%2Caps%2C336&sr=8-1,Chuck Palahniuk,Anchor,"Print, June 11, 2002",304.0,,1.4,4149
Lupita Manana (Harper Trophy Books (Paperback)),https://www.amazon.com/Lupita-Manana-Harper-Trophy-Paperback/dp/0380732475/ref=sr_1_1?crid=PZRSN1478HD1&keywords=Lupita+Manana_Beatty&qid=1682754237&s=instant-video&sprefix=lupita+manana_beatty%2Cinstant-video%2C350&sr=1-1,Patricia Beatty,HarperCollins; Reprint edition,"October 17, 2000",192.0,8,3.0,85920
A Soldier Of The Great War,https://www.amazon.com/Soldier-Great-War-Mark-Helprin/dp/0156031132/ref=sr_1_1?keywords=A+Soldier+of+the+Great+War+by+Mark+Helprin&qid=1697014886&sr=8-1,Mark Helprin,Mariner Books; First Edition,"June 1, 2005",880.0,,4.2,9099
"The Quartet: Orchestrating The Second American Revolution, 1783-1789",https://www.amazon.com/Quartet-Orchestrating-American-Revolution-1783-1789/dp/080417248X/ref=sr_1_1?keywords=The+Quartet+by+Joseph+J.+Ellis&qid=1697059020&sr=8-1,Joseph J. Ellis,Vintage; Reprint edition,"May 3, 2016",320.0,,4.9,78267
A Graveyard For Lunatics: Another Tale Of Two Cities,https://www.amazon.com/Graveyard-Lunatics-Another-Tale-Cities/dp/0380812002/ref=sr_1_1?crid=3E41KK6DQ67RC&keywords=A+Graveyard+for+Lunatics_Bradbury&qid=1681962264&s=instant-video&sprefix=a+graveyard+for+lunatics_%2Cinstant-video%2C700&sr=1-1,Ray Bradbury,William Morrow Paperbacks; First Edition,"June 26, 2001",320.0,,3.2,9796
After Dark (Vintage International),https://www.amazon.com/After-Vintage-International-Haruki-Murakami/dp/0307278735/ref=sr_1_1?keywords=After+Dark+by+Haruki+Murakami&qid=1697031074&sr=8-1,Haruki Murakami,Vintage; Reprint edition,"Illustrated, April 29, 2008",256.0,,4.5,23749
Emotional Intelligence 2.0,https://www.amazon.com/Emotional-Intelligence-2-0-Travis-Bradberry/dp/0974320625/ref=sr_1_1?crid=YWM8C7MFGE7Z&keywords=Emotional+Intelligence+2.0_Jean+Greaves&qid=1681848210&s=instant-video&sprefix=emotional+intelligence+2.0_jean+gre%2Cinstant-video%2C584&sr=1-1,"Travis Bradberry, Jean Greaves",TalentSmart; HAR/DOL EN edition,"June 16, 2009",280.0,,1.8,89105
Edna In The Desert,https://www.amazon.com/Edna-Desert-Maddy-Lederman/dp/1632134004/ref=sr_1_1?keywords=Edna+in+the+Desert+by+Maddy+Lederman&qid=1697021524&sr=8-1,Maddy Lederman,eLectio Publishing; 2nd Updated ed. edition,"April 1, 2016",183.0,13,2.5,91762
Sentimental Education,https://www.amazon.com/Sentimental-Education-Gustave-Flaubert/dp/1420960946/ref=sr_1_1?keywords=A+Sentimental+Education+by+Gustave+Flau&qid=1697022124&sr=8-1,Gustave Flaubert,Digireads.com Publishing,"February 16, 2019",358.0,,1.3,73048
"When We Were The Kennedys: A Memoir From Mexico, Maine",https://www.amazon.com/When-We-Were-Kennedys-Memoir/dp/0544002326/ref=sr_1_1?keywords=When+We+Were+the+Kennedys+by+Monica+Wood&qid=1697055891&sr=8-1,Monica Wood,Mariner Books; Reprint edition,"June 11, 2013",256.0,,2.7,74010
Stonewall'S Gold: A Novel Of The Civil War,https://www.amazon.com/Stonewalls-Gold-Robert-J-Mrazek/dp/0312974299/ref=sr_1_1?keywords=Stonewall%27s+Gold+by+Robert+J.+Mrazek&qid=1697027169&sr=8-1,Robert J. Mrazek,St. Martin's Griffin; First Edition,"February 14, 2000",223.0,,4.9,74733
The Unbecoming Of Mara Dyer (1) (The Mara Dyer Trilogy),https://www.amazon.com/Unbecoming-Mara-Dyer-Trilogy/dp/1442421770/ref=sr_1_1?keywords=The+Unbecoming+of+Mara+Dyer+by+Michelle+Hodkin&qid=1697014005&sr=8-1,Michelle Hodkin,Simon & Schuster Books for Young Readers; Reprint edition,"October 23, 2012",480.0,14,2.5,46636
The Darkest Child,https://www.amazon.com/Darkest-Child-Delores-Phillips/dp/1616958723/ref=sr_1_1?keywords=the+darkest+child+by+dolores+phillips&qid=1696976758&sr=8-1,Delores Phillips,Soho Press; Special Edition,"Special Edition, January 30, 2018",432.0,,1.3,68915
When I Was The Greatest,https://www.amazon.com/When-Was-Greatest-Jason-Reynolds/dp/1442459484/ref=sr_1_1?keywords=When+I+Was+the+Greatest+by+Jason+Reynolds&qid=1697056837&sr=8-1,Jason Reynolds,Atheneum Books for Young Readers; Reprint edition,"August 18, 2015",256.0,12,2.6,43255
The Auschwitz Escape: A Novel (A World War 2 Historical Fiction Military Thriller Inspired By True Events),https://www.amazon.com/Auschwitz-Escape-Joel-C-Rosenberg/dp/141433625X/ref=sr_1_1?keywords=The+Auschwitz+Escape+by+Joel+C.+Rosenberg&qid=1696982069&sr=8-1,Joel C. Rosenberg,Tyndale House Publishers; Standard Edition,"October 1, 2014",480.0,,4.1,97339
The Man Who Lived Underground: A Novel,https://www.amazon.com/Man-Who-Lived-Underground-Novel/dp/0062971484/ref=sr_1_1?keywords=The+Man+Who+Lived+Underground+by+Richard+Wright&qid=1697061892&sr=8-1,Richard Wright,Harper Perennial Modern Classics,"November 8, 2022",240.0,,4.9,41687
Just After Sunset,https://www.amazon.com/Just-After-Sunset-EXP-Stories/dp/1439144915/ref=sr_1_1?keywords=Just+After+Sunset+by+Stephen+King&qid=1696961610&sr=8-1,S. King,Hachette,"January 1, 2012",,,3.9,61236
The Magician'S Assistant,https://www.amazon.com/Magicians-Assistant-Ann-Patchett/dp/0156006219/ref=sr_1_1?keywords=The+Magician%27s+Assistant+by+Ann+Patchett&qid=1696985366&sr=8-1,Ann Patchett,Harcourt Brace; First Edition,"Deckle Edge, September 17, 1998",357.0,,3.8,44967
White Shark,https://www.amazon.com/White-Shark-Peter-Benchley/dp/0679403566/ref=sr_1_1?crid=2ZXK9VFUEXVCK&keywords=White+Shark+Peter+Benchley&qid=1666843766&qu=eyJxc2MiOiIxLjUxIiwicXNhIjoiMS43MCIsInFzcCI6IjEuODQifQ%3D%3D&sprefix=white+shark+peter+benchley%2Caps%2C508&sr=8-1,Peter Benchley,New York Random House 1994.; F edition,"January 1, 1994",0.0,,2.1,93836
Angela Davis: An Autobiography,https://www.amazon.com/Angela-Davis-Autobiography-Y/dp/0717806677/ref=sr_1_5?keywords=Angela+Davis+by+Angela+Y.+Davis&qid=1697058297&sr=8-5,Angela Y. Davis,International Publishers Co; Later Printing edition,"November 4, 2013",416.0,,3.3,36895
We Band Of Angels: The Untold Story Of The American Women Trapped On Bataan,https://www.amazon.com/We-Band-Angels-American-Trapped/dp/0812984846/ref=sr_1_1?keywords=We+Band+of+Angels+by+Elizabeth+M.+Norman&qid=1697065057&sr=8-1,Elizabeth Norman,Random House Trade Paperbacks; NO-VALUE edition,"October 29, 2013",384.0,,3.3,40906
Rainbow Boys,https://www.amazon.com/Rainbow-Boys-Alex-Sanchez/dp/0689857705/ref=sr_1_1?keywords=Rainbow+Boys+by+Alex+Sanchez&qid=1697013075&sr=8-1,Alex Sanchez,S&S Books for Young Readers; Reprint edition,"May 1, 2003",272.0,12,4.0,79403
Una Ofensa Mortal / A Great Reckoning (Inspector Gamache) (Spanish Edition),https://www.amazon.com/Una-ofensa-mortal-Great-Reckoning/dp/B09X5ZQKFK/ref=sr_1_2?crid=1WJ34X4Z5F8W0&keywords=A+Great+Reckoning+Louise+Penny&qid=1666823073&qu=eyJxc2MiOiIxLjU1IiwicXNhIjoiMS40NiIsInFzcCI6IjEuNDYifQ%3D%3D&sprefix=a+great+reckoning+louise+penny%2Caps%2C490&sr=8-2,Louise Penny,Salamandra; 001 edition,"July 12, 2022",528.0,,4.4,72672
A Walk Across The Sun: A Novel. Corban Addison,https://www.amazon.com/walk-across-sun-novel-addison/dp/0857388215/ref=sr_1_2?keywords=A+Walk+Across+The+Sun+by+Corban+Addison&qid=1696981200&sr=8-2,Corban Addison,Quercus,"International Edition, April 1, 2014",528.0,,3.2,50882
The Adventures Of Roderick Random: A Humorous And Heartfelt Tale [Annotated],https://www.amazon.com/Adventures-Roderick-Random-Heartfelt-Annotated/dp/B0C1J1PBFG/ref=sr_1_4?keywords=The+Adventures+of+Roderick+Random+by+Tobias+Smollett&qid=1697055635&sr=8-4,Tobias Smollett,Independently published,"April 7, 2023",424.0,,4.8,64120
Rattlebone,https://www.amazon.com/Rattlebone-Maxine-Clair/dp/1946022462/ref=sr_1_1?keywords=Rattlebone+by+Maxine+Clair&qid=1696961886&sr=8-1,Maxine Clair,McNally Editions,"June 28, 2022",208.0,,1.2,93330
Reminiscences Of A Stock Operator,https://www.amazon.com/Reminiscences-Stock-Operator-Edwin-Lef%C3%A8vre/dp/0471770884/ref=sr_1_1?keywords=Reminiscences+of+a+Stock+Operator+by+Edwin+Lefevre&qid=1696997655&sr=8-1,Edwin  Lefèvre,Wiley; Revised edition,"January 17, 2006",288.0,,4.0,30180
My Life Next Door,https://www.amazon.com/Life-Next-Door-Huntley-Fitzpatrick/dp/0142426040/ref=sr_1_1?crid=2X25PGZEA7PER&keywords=My+Life+Next+Door&qid=1680878812&s=books&sprefix=my+life+next+door%2Cstripbooks-intl-ship%2C305&sr=1-1,Huntley Fitzpatrick,Speak; Reprint edition,"June 13, 2013",432.0,14,2.6,37167
Killer Of Enemies (Killer Of Enemies #1),https://www.amazon.com/Killer-Enemies-Joseph-Bruchac/dp/1620142767/ref=sr_1_1?keywords=Killer+of+Enemies+by+Joseph+Bruchac&qid=1696973555&sr=8-1,Joseph Bruchac,Lee & Low Books; Reprint edition,"September 30, 2013",361.0,13,4.3,59768
Among The Free (Shadow Children),https://www.amazon.com/Shadow-Children-Margaret-Peterson-Haddix/dp/0689857993/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1681688345&sr=1-1,Margaret Peterson Haddix,Simon & Schuster Books for Young Readers; Reprint edition,"July 24, 2007",224.0,8,1.5,32697
Mama'S Bank Account (Harvest/Hbj Book),https://www.amazon.com/Mamas-Bank-Account-Kathryn-Forbes/dp/B0012HDTJY/ref=sr_1_1?keywords=Mama%27s+Bank+Account+by+Kathryn+Forbes&qid=1697052798&sr=8-1,Kathryn Forbes,Mariner Books; First Edition,"March 20, 1968",160.0,14,1.6,75319
The Lamp At Noon And Other Stories: Penguin Modern Classics Edition (New Canadian Library),https://www.amazon.com/Lamp-Noon-Other-Stories-Classics/dp/0735252890/ref=sr_1_1?crid=239ON2NGR44KO&keywords=The+Painted+Door+Sinclair+Ross&qid=1666849793&qu=eyJxc2MiOiIwLjY1IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+painted+door+sinc%2Caps%2C638&sr=8-1,Sinclair Ross,Emblem Editions; Reissue edition,"January 9, 2018",176.0,,1.4,59166
"The Anti-Politics Machine: Development, Depoliticization, And Bureaucratic Power In Lesotho",https://www.amazon.com/Anti-Politics-Machine-Development-Depoliticization-Bureaucratic/dp/0816624372/ref=sr_1_1?keywords=The+Anti-Politics+Machine+by+James+Ferguson&qid=1697034606&sr=8-1,James Ferguson,Univ Of Minnesota Press; New edition,"February 1, 1994",336.0,,4.8,94161
Extreme Ownership (International Edition),https://www.amazon.com/Extreme-Ownership-audiobook/dp/B015TM0RM4/ref=sr_1_1?crid=3ZCBS6PAYQYY&keywords=extreme+ownership+jocko+willink&qid=1682795606&sprefix=extreme+ownership_jocko+willink%2Caps%2C546&sr=8-1,Jocko Willink,,,0.0,,1.9,43529
The Accidental Asian: Notes Of A Native Speaker,https://www.amazon.com/Accidental-Asian-Notes-Native-Speaker/dp/0375704868/ref=sr_1_1?keywords=The+Accidental+Asian+by+Eric+Liu&qid=1697082404&sr=8-1,Eric Liu,Vintage; First Edition first Printing,"September 7, 1999",206.0,,4.2,57640
"Mind Hacking, Unfck Yourself, Rich Dad Poor Dad, Smarter Faster Better 4 Books Collection Set",https://www.amazon.com/Hacking-Yourself-Smarter-Faster-Collection/dp/9124045985/ref=sr_1_16?keywords=Mind+Hacking+by+John+Hargrave&qid=1697031954&sr=8-16,Sir John Hargrave,Gallery Books/Yellow Kite/Plata Publishing/Random House Books,"January 1, 2020",0.0,,1.2,41453
"The Story Of Our Life, Based On A True Life.",https://www.amazon.com/Story-Our-Life-Based-True/dp/0578262339/ref=sr_1_1?keywords=A+True+Story+by+Mark+Twain&qid=1697005777&sr=8-1,Bubba His X Mark Twain,Outskirts Press,"April 21, 2022",144.0,,4.6,49093
