title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Dead And The Gone,https://www.amazon.com/Dead-Gone-Susan-Beth-Pfeffer/dp/0547258550/ref=sr_1_1?keywords=The+Dead+and+the+Gone+by+Susan+Beth+Pfeffer&qid=1697005605&sr=8-1,Susan Beth Pfeffer,Graphia Books; First Edition,"Illustrated, January 18, 2010",336.0,11,4.9,82442
A Gracious Plenty,https://www.amazon.com/Gracious-Plenty-Sheri-Reynolds/dp/1618580310/ref=sr_1_1?keywords=A+Gracious+Plenty+by+Sheri+Reynolds&qid=1697022134&sr=8-1,Sheri Reynolds,Turner; 1st edition,"October 2, 2012",225.0,,2.7,59820
The Rose Tattoo,https://www.amazon.com/Rose-Tattoo-Tennessee-Williams/dp/B000OPCP2C/ref=sr_1_1?keywords=The+Rose+Tattoo+by+Tennessee+Williams&qid=1697003055&sr=8-1,"Tennessee Williams, John Patrick Shanley",New Directions,"April 1, 2010",176.0,,2.6,94013
The Shock Doctrine: The Rise Of Disaster Capitalism,https://www.amazon.com/Shock-Doctrine-Rise-Disaster-Capitalism/dp/0312427999/ref=sr_1_1?keywords=The+Shock+Doctrine+by+Naomi+Klein&qid=1696988573&sr=8-1,Naomi Klein,Picador; First Edition,"June 24, 2008",720.0,,2.6,40501
The House Of Blue Leaves,https://www.amazon.com/House-Blue-Leaves-John-Guare/dp/0573610282/ref=sr_1_1?keywords=The+House+of+Blue+Leaves+by+John+Guare&qid=1697046806&sr=8-1,John Guare,"Samuel French, Inc.; Illustrated edition","April 11, 2011",82.0,,4.8,38869
The Art Of Being Normal: A Novel,https://www.amazon.com/Art-Being-Normal-Novel/dp/1250144272/ref=sr_1_1?keywords=The+Art+of+Being+Normal+by+Lisa+Williamson&qid=1697016718&sr=8-1,Lisa Williamson,Square Fish; Reprint edition,"April 10, 2018",352.0,14,2.7,15639
Tiger Eyes,https://www.amazon.com/Tiger-Eyes-Judy-Blume/dp/1481413872/ref=sr_1_1?keywords=Tiger+Eyes+by+Judy+Blume&qid=1697046725&sr=8-1,Judy Blume,Atheneum Books for Young Readers; Reprint edition,"April 29, 2014",256.0,12,3.9,56141
Amazing Grace: A Vocabulary Of Faith,https://www.amazon.com/Amazing-Grace-Vocabulary-Kathleen-Norris/dp/1573227218/ref=sr_1_1?keywords=Amazing+Grace+by+Kathleen+Norris&qid=1696981339&sr=8-1,Kathleen Norris,Riverhead Books; Revised ed. edition,"April 1, 1999",384.0,,3.3,10349
Perdido Street Station (Bas-Lag),https://www.amazon.com/Perdido-Street-Station-Bas-Lag-Mi%C3%A9ville/dp/0345443020/ref=sr_1_1?keywords=Perdido+Street+Station+by+China+Mi%C3%A9ville&qid=1697019706&sr=8-1,China Miéville,Del Rey,"February 27, 2001",710.0,,2.5,35912
The Last Kids On Earth: Thrilling Tales From The Tree House: Full-Colour Graphic Novel From The Bestselling Last Kids Series And Award-Winning Netflix Show,https://www.amazon.com/Last-Kids-Earth-Thrilling-Tales/dp/0593350065/ref=sr_1_9?keywords=The+Last+Kids+on+Earth+by+Max+Brallier&qid=1697035456&sr=8-9,Max Brallier,Farshore,"July 7, 2021",208.0,9,2.6,6161
"The Second Machine Age: Work, Progress, And Prosperity In A Time Of Brilliant Technologies",https://www.amazon.com/Second-Machine-Age-Prosperity-Technologies/dp/0393350649/ref=sr_1_1?crid=IT1QW73T30S6&keywords=The+Second+Machine+Age_Andrew+Mcafee&qid=1682094289&s=instant-video&sprefix=the+second+machine+age_andrew+mca%2Cinstant-video%2C500&sr=1-1,Erik Brynjolfsson,W. W. Norton & Company; Reprint edition,"January 25, 2016",336.0,,2.7,30191
Talkin About Bessie (The Story About Elizabeth Coleman),https://www.amazon.com/Talkin-About-Bessie-Elizabeth-Coleman/dp/0439598710/ref=sr_1_1?keywords=Talkin%27+About+Bessie+by+Nikki+Grimes&qid=1697023387&sr=8-1,Nikki Grimes,Scholastic,"January 1, 2002",48.0,,3.5,95103
Midnight At The Dragon Cafe: A Novel,https://www.amazon.com/Midnight-Dragon-Cafe-Novel-Awards/dp/1582431892/ref=sr_1_1?keywords=Midnight+at+the+Dragon+Cafe+by+Judy+Fong+Bates&qid=1697059171&sr=8-1,Judy Fong Bates,Counterpoint,"March 23, 2005",336.0,,3.6,1044
"The Story Of Our Life, Based On A True Life.",https://www.amazon.com/Story-Our-Life-Based-True/dp/0578262339/ref=sr_1_1?keywords=A+True+Story+by+Mark+Twain&qid=1697005777&sr=8-1,Bubba His X Mark Twain,Outskirts Press,"April 21, 2022",144.0,,4.3,15928
Weaving The Web: The Original Design And Ultimate Destiny Of The World Wide Web,https://www.amazon.com/Weaving-Web-Original-Ultimate-Destiny/dp/006251587X/ref=sr_1_1?keywords=Weaving+the+Web+by+Tim+Berners-Lee&qid=1697055972&sr=8-1,Tim Berners-Lee,Harper Business; 1st edition,"November 7, 2000",246.0,,4.6,86589
Finding Nouf,https://www.amazon.com/Finding-Nouf-Zo%C3%AB-Ferraris/dp/0547237782/ref=sr_1_1?keywords=Finding+Nouf+by+Zoe+Ferraris&qid=1697060179&sr=8-1,Ferraris,HarpPbHMH; First Edition,"May 6, 2009",320.0,14,3.9,34802
The Vast Fields Of Ordinary,https://www.amazon.com/Vast-Fields-Ordinary-Nick-Burd/dp/014241820X/ref=sr_1_1?keywords=The+Vast+Fields+of+Ordinary+by+Nick+Burd&qid=1696963636&sr=8-1,Nick Burd,Speak; Reprint edition,"March 17, 2011",320.0,14,4.0,82811
The Shell Seekers,https://www.amazon.com/Shell-Seekers-Rosamunde-Pilcher/dp/1250063787/ref=sr_1_1?keywords=The+Shell+Seekers+by+Rosamunde+Pilcher&qid=1697020313&sr=8-1,Rosamunde Pilcher,St. Martin's Griffin; Reissue edition,"May 12, 2015",656.0,,1.4,58130
Poor Economics: A Radical Rethinking Of The Way To Fight Global Poverty,https://www.amazon.com/Poor-Economics-Radical-Rethinking-Poverty/dp/1610390938/ref=sr_1_1?keywords=Poor+Economics&qid=1678415863&s=books&sr=1-1,Abhijit V. Banerjee,PublicAffairs; Reprint edition,"March 27, 2012",320.0,,3.9,54679
Deep Down Dark,https://www.amazon.com/Deep-Down-Dark-Stories-Chilean/dp/0374280606/ref=sr_1_1?keywords=Deep+Down+Dark+by+H%C3%A9ctor+Tobar&qid=1697016563&sr=8-1,Héctor Tobar,Picador; Reprint edition,"September 1, 2015",334.0,,2.7,29788
Door To Door,https://www.amazon.com/DOOR-Edward-Humes/dp/0062372084/ref=sr_1_1?keywords=Door+to+Door+by+Edward+Humes&qid=1697024794&sr=8-1,Edward Humes,Perennial; Reprint edition,"April 27, 2017",384.0,,2.6,41330
"Trace: Memory, History, Race, And The American Landscape",https://www.amazon.com/Trace-Memory-History-American-Landscape/dp/1619028255/ref=sr_1_1?crid=3Q8GITZAMSOIX&keywords=Trace_Savoy&qid=1683024919&s=instant-video&sprefix=trace_savoy%2Cinstant-video%2C248&sr=1-1,Lauret Savoy,Counterpoint; First Trade Paper edition,"September 13, 2016",240.0,,4.0,77208
The Book Of Sand And Shakespeare'S Memory (Penguin Classics),https://www.amazon.com/Book-Shakespeares-Memory-Penguin-Classics/dp/0143105299/ref=sr_1_1?keywords=The+Book+of+Sand+by+Jorge+Luis+Borges&qid=1697059523&sr=8-1,Jorge Luis Borges,Penguin Classics; Reprint edition,"December 18, 2007",176.0,,1.7,16312
Lupita Manana (Harper Trophy Books (Paperback)),https://www.amazon.com/Lupita-Manana-Harper-Trophy-Paperback/dp/0380732475/ref=sr_1_1?crid=PZRSN1478HD1&keywords=Lupita+Manana_Beatty&qid=1682754237&s=instant-video&sprefix=lupita+manana_beatty%2Cinstant-video%2C350&sr=1-1,Patricia Beatty,HarperCollins; Reprint edition,"October 17, 2000",192.0,8,3.9,62308
Three Essays On The Theory Of Sexuality,https://www.amazon.com/Three-Essays-Theory-Sexuality-Sigmund/dp/0465097081/ref=sr_1_3?keywords=Three+Essays+on+the+Theory+of+Sexuality+by+Sigmund+Freud&qid=1696974099&sr=8-3,"Sigmund Freud, James Strachey, Steven Marcus",Basic Books; Revised edition,"February 18, 2000",192.0,,1.8,53148
Mostly Harmless (Hitchhiker'S Guide To The Galaxy),https://www.amazon.com/Mostly-Harmless-Hitchhikers-Guide-Galaxy/dp/0345418778/ref=sr_1_1?keywords=Mostly+Harmless+by+Douglas+Adams&qid=1697030321&sr=8-1,Douglas Adams,Del Rey; Reprint edition,"October 19, 1993",288.0,,1.7,70972
Gynaikes Pou Den Lygisan Sto Cane River,https://www.amazon.com/gynaikes-pou-lygisan-cane-river/dp/960364210X/ref=sr_1_9?crid=1J83DLHQAZ7P4&keywords=Cane+River+Lalita+Tademy&qid=1666805999&qu=eyJxc2MiOiIyLjA2IiwicXNhIjoiMS4wNCIsInFzcCI6IjEuMzAifQ%3D%3D&sprefix=cane+river+lalita+tademy%2Caps%2C415&sr=8-9,Lalita Tademy,Dioptra,"January 1, 2002",0.0,,3.7,42259
Gwendys Button Box,https://www.amazon.com/Gwendys-Button-Box-Stephen-King-ebook/dp/B074F2F92F/ref=sr_1_1?crid=N69IN1MD20E5&keywords=Gwendy%27s+Button+Box_Stephen+King&qid=1681971590&s=instant-video&sprefix=gwendy%27s+button+box_stephen+king%2Cinstant-video%2C523&sr=1-1,"Richard King, Stephen Chizmar",HODDER & STOUGHTON,"September 6, 2018",165.0,,4.4,56079
The Landry News,https://www.amazon.com/Landry-News-Andrew-Clements/dp/0689828683/ref=sr_1_1?keywords=The+Landry+News+by+Andrew+Clements&qid=1697042106&sr=8-1,"Andrew Clements, Brian Selznick",Atheneum Books for Young Readers; Reprint edition,"September 1, 2000",144.0,7,2.6,93125
Once Upon A Marigold,https://www.amazon.com/Once-Upon-Marigold-Jean-Ferris/dp/0544054008/ref=sr_1_1?keywords=Once+Upon+a+Marigold+by+Jean+Ferris&qid=1697034324&sr=8-1,Jean Ferris,Clarion Books; Reprint edition,"March 5, 2013",288.0,8,2.0,21544
Bottle Factory Outing,https://www.amazon.com/Bottle-Factory-Outing-Beryl-Bainbridge/dp/0349123713/ref=sr_1_1?keywords=The+Bottle+Factory+Outing+by+Beryl+Bainbridge&qid=1697015374&sr=8-1,Beryl Bainbridge,Orbit & Abacus; 1st Edition Thus.,"January 1, 2001",200.0,,4.9,80257
"Sister Citizen: Shame, Stereotypes, And Black Women In America",https://www.amazon.com/Sister-Citizen-Shame-Stereotypes-America/dp/0300188188/ref=sr_1_1?crid=30L2QLPHRRKZ&keywords=sister+citizen+harris-perry&qid=1681959459&s=instant-video&sprefix=sister+citizen_harris-perry%2Cinstant-video%2C499&sr=1-1,Melissa V. Harris-Perry,Yale University Press; Reprint edition,"April 23, 2013",400.0,,2.0,71784
Moral Politics : How Liberals And Conservatives Think,https://www.amazon.com/Moral-Politics-Liberals-Conservatives-Think/dp/0226467716/ref=sr_1_2?keywords=Moral+Politics+by+George+Lakoff&qid=1697032817&sr=8-2,George Lakoff,University of Chicago Press; Second edition,"May 1, 2002",471.0,,3.2,11837
"Strangers From A Different Shore: A History Of Asian Americans, Updated And Revised Edition",https://www.amazon.com/Strangers-Different-Shore-History-Americans/dp/0316831301/ref=sr_1_1?keywords=Strangers+from+a+Different+Shore+by+Ronald+Takaki&qid=1697082270&sr=8-1,Ronald Takaki,"Little, Brown and Company; Revised and Updated edition","September 23, 1998",640.0,,3.4,43033
"Life, Animated: A Story Of Sidekicks, Heroes, And Autism (Abc)",https://www.amazon.com/Life-Animated-Sidekicks-Heroes-Autism/dp/1484741234/ref=sr_1_1?keywords=Life%2C+Animated+by+Ron+Suskind&qid=1697025750&sr=8-1,Ron Suskind,Hyperion Avenue; Reprint edition,"July 12, 2016",384.0,,5.0,19551
Sycamore Row: A Jake Brigance Novel,https://www.amazon.com/Sycamore-Jake-Brigance-John-Grisham/dp/0345543246/ref=sr_1_1?keywords=Sycamore+Row+by+John+Grisham&qid=1697061362&sr=8-1,John Grisham,Vintage; Reprint edition,"August 19, 2014",464.0,,1.0,88599
Spirit Bound,https://www.amazon.com/Spirit-Bound-Richelle-Mead/dp/1595143661/ref=sr_1_1?keywords=Spirit+Bound+by+Richelle+Mead&qid=1696983448&sr=8-1,Richelle Mead,Razorbill,"February 22, 2011",512.0,12,4.0,82888
Enchanted (P.S. (Paperback)),https://www.amazon.com/Enchanted-Novel-P-S-Paperback/dp/0062285513/ref=sr_1_1?keywords=The+Enchanted+by+Rene+Denfeld&qid=1696999558&sr=8-1,Rene Denfeld,Perennial; Reprint edition,"February 2, 2015",272.0,,3.0,97387
"Suddenly, A Knock On The Door: Stories",https://www.amazon.com/Suddenly-Knock-Door-Etgar-Keret/dp/0374533334/ref=sr_1_1?keywords=Suddenly%2C+a+Knock+on+the+Door+by+Etgar+Keret&qid=1696990440&sr=8-1,"Etgar Keret, Nathan Englander, Miriam Shlesinger",FSG Originals; Reprint edition,"March 27, 2012",208.0,,1.6,37292
"Sin In The Second City: Madams, Ministers, Playboys, And The Battle For America'S Soul",https://www.amazon.com/Sin-Second-City-Ministers-Playboys/dp/0812975995/ref=sr_1_1?keywords=Sin+in+the+Second+City+by+Karen+Abbott&qid=1696961522&sr=8-1,Karen Abbott,Random House Trade Paperbacks; NO-VALUE edition,"June 10, 2008",400.0,,3.5,85732
A Good Man Is Hard To Find And Other Stories,https://www.amazon.com/Good-Hard-Find-Other-Stories/dp/0358139562/ref=sr_1_1?keywords=A+Good+Man+is+Hard+to+Find+by+Flannery+O%27Connor&qid=1697003495&sr=8-1,Flannery O'Connor,Mariner Books Classics,"December 10, 2019",288.0,14,2.6,12904
We Are The Ants,https://www.amazon.com/Are-Ants-Shaun-David-Hutchinson/dp/1481449648/ref=sr_1_1?keywords=We+Are+the+Ants+by+Shaun+David+Hutchinson&qid=1697003142&sr=8-1,Shaun David Hutchinson,S&S Books for Young Readers; Reprint edition,"May 16, 2017",480.0,14,4.8,72291
The Street Lawyer: A Novel,https://www.amazon.com/Street-Lawyer-Novel-John-Grisham/dp/0440245958/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1677311625&sr=1-1,John Grisham,Vintage; Reprint edition,"November 23, 2010",432.0,,4.9,63050
The Girl Who Saved The King Of Sweden: A Novel,https://www.amazon.com/Girl-Who-Saved-King-Sweden/dp/0062329146/ref=sr_1_1?keywords=The+Girl+Who+Saved+the+King+of+Sweden+by+Jonas+Jonasson&qid=1697011649&sr=8-1,Jonas Jonasson,Ecco; Reprint edition,"April 7, 2015",400.0,,2.2,99726
Climbing The Stairs,https://www.amazon.com/Climbing-Stairs-Padma-Venkatraman/dp/0142414905/ref=sr_1_1?keywords=Climbing+the+Stairs+by+Padma+Venkatraman&qid=1696990055&sr=8-1,Padma Venkatraman,Speak; unknown edition,"February 4, 2010",272.0,12,4.4,35956
The Cat Ate My Gymsuit (Puffin Modern Classics),https://www.amazon.com/Cat-Gymsuit-Puffin-Modern-Classics/dp/0142402508/ref=sr_1_1?keywords=The+Cat+Ate+My+Gymsuit+by+Paula+Danziger&qid=1697008232&sr=8-1,Paula Danziger,Puffin Books,"September 23, 2004",147.0,8,2.9,1425
Class Matters,https://www.amazon.com/Class-Matters-New-York-Times/dp/0805080554/ref=sr_1_1?crid=3GL6EZCZZ106J&keywords=Class+Matters+The+New+York+Times&qid=1666638658&qu=eyJxc2MiOiIwLjg0IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=class+matters+the+new+york+tim%2Caps%2C568&sr=8-1,The New York Times,Times Books,"September 2, 2005",288.0,,3.7,72652
The Autobiography Of Benjamin Franklin: A Benjamin Franklin Autobiography Classics (The Original 1791 Edition),https://www.amazon.com/Autobiography-Benjamin-Franklin-Classics-Original/dp/B09SXJVXX8/ref=sr_1_9?keywords=Autobiography+of+Benjamin+Franklin+by+Benjamin+Franklin&qid=1697035555&sr=8-9,Benjamin Franklin,Independently published,"February 19, 2022",135.0,,2.7,67174
Words In The Dust,https://www.amazon.com/Words-Dust-Trent-Reedy/dp/0545261260/ref=sr_1_1?crid=39718VEU3WK7D&keywords=words+in+the+dust+reedy&qid=1682247511&s=instant-video&sprefix=words+in+the+dust_reedy%2Cinstant-video%2C458&sr=1-1,Trent Reedy,Arthur A. Levine Books; Reissue edition,"September 24, 2013",272.0,10,3.9,23436
Scarlet Song,https://www.amazon.com/Scarlet-Song-Mariama-Ba/dp/0582264553/ref=sr_1_1?keywords=Scarlet+Song+by+Mariama+Ba&qid=1697043337&sr=8-1,Mariama Ba,Longman Pub Group; Revised edition,"January 1, 1987",171.0,,3.7,76814
A Deal In Wheat: And Other Stories Of The New And Old West: Original Text,https://www.amazon.com/Deal-Wheat-Other-Stories-Original/dp/B086PSMX73/ref=sr_1_1?keywords=A+Deal+In+Wheat+by+Frank+Norris&qid=1696998529&sr=8-1,Frank Norris,Independently published,"April 6, 2020",123.0,,4.9,42402
The Thousand Autumns Of Jacob De Zoet: A Novel,https://www.amazon.com/Thousand-Autumns-Jacob-Zoet-Novel/dp/0812976363/ref=sr_1_1?keywords=The+Thousand+Autumns+of+Jacob+de+Zoet+by+David+Mitchell&qid=1696962115&sr=8-1,David Mitchell,Random House Trade Paperbacks; Reprint edition,"March 8, 2011",492.0,,3.1,15721
The Winter King (The Arthur Books #1),https://www.amazon.com/Winter-King-Arthur-Books/dp/0312156960/ref=sr_1_1?keywords=The+Winter+King+by+Bernard+Cornwell&qid=1697021110&sr=8-1,Bernard Cornwell,St. Martin's Griffin,"April 14, 1993",433.0,,1.4,50238
This Side Of Paradise: Premium Edition - Illustrated,https://www.amazon.com/This-Side-Paradise-Premium-Illustrated/dp/1532864884/ref=sr_1_4?keywords=This+Side+of+Paradise+by+F.+Scott+Fitzgerald&qid=1696973590&sr=8-4,F. Scott Fitzgerald,CreateSpace Independent Publishing Platform,"April 23, 2016",190.0,,2.6,35795
Love You Forever,https://www.amazon.com/Love-You-Forever-Robert-Munsch/dp/0920668372/ref=sr_1_1?keywords=Love+You+Forever+by+Robert+Munsch&qid=1696983994&sr=8-1,Robert Munsch,Firefly Books,"Picture Book, September 1, 1995",32.0,Baby,4.6,99989
Journey To The River Sea,https://www.amazon.com/Journey-River-Sea-Eva-Ibbotson/dp/0142501840/ref=sr_1_1?keywords=Journey+to+the+River+Sea&qid=1674305009&s=books&sr=1-1,Eva Ibbotson,Puffin Books; Reprint edition,"October 13, 2003",304.0,8,1.5,56200
True At First Light,https://www.amazon.com/True-at-First-Light-Brian-Dennehy-audiobook/dp/B000MTECAI/ref=sr_1_1?crid=DS4BVMCKVL4O&keywords=True+At+First+Light_Hemingway&qid=1681827291&s=instant-video&sprefix=true+at+first+light_hemingway%2Cinstant-video%2C474&sr=1-1,Ernest Hemingway,Scribner; Edition Unstated,"July 6, 2000",320.0,,2.8,41537
Dying To Know You,https://www.amazon.com/Dying-Know-You-Aidan-Chambers/dp/1419707949/ref=sr_1_1?keywords=Dying+to+Know+You+by+Aidan+Chambers&qid=1696960829&sr=8-1,Aidan Chambers,Amulet Paperbacks; Reprint edition,"September 3, 2013",288.0,13,4.4,77331
Rotters,https://www.amazon.com/Rotters-Daniel-Kraus/dp/0385738587/ref=sr_1_1?keywords=Rotters+by+Daniel+Kraus&qid=1697472632&sr=8-1,Daniel Kraus,Ember; Reprint edition,"April 10, 2012",464.0,14,2.3,54820
The Museum Of Extraordinary Things: A Novel,https://www.amazon.com/Museum-Extraordinary-Things-Novel/dp/1451693575/ref=sr_1_1?keywords=The+Museum+of+Extraordinary+Things+by+Alice+Hoffman&qid=1697064420&sr=8-1,Alice Hoffman,Scribner; Reprint edition,"September 30, 2014",384.0,,4.7,38393
The Tennis Partner,https://www.amazon.com/Tennis-Partner-Abraham-Verghese/dp/0062116398/ref=sr_1_1?keywords=The+Tennis+Partner+by+Abraham+Verghese&qid=1697057693&sr=8-1,Abraham Verghese,Harper Perennial; Reissue edition,"September 20, 2011",368.0,,4.1,97930
My Life On The Road,https://www.amazon.com/My-Life-on-the-Road/dp/1863958983/ref=sr_1_1?keywords=My+Life+on+the+Road+by+Gloria+Steinem&qid=1697007752&sr=8-1,Gloria Steinem,Oneworld Publications; 1st edition,"September 1, 2016",352.0,,2.6,20129
Honolulu: A Novel,https://www.amazon.com/Honolulu-Novel-Alan-Brennert/dp/0312606346/ref=sr_1_1?keywords=Honolulu+by+Alan+Brennert&qid=1697045492&sr=8-1,Alan Brennert,St. Martin's Griffin; First Edition,"February 2, 2010",464.0,,2.9,91555
Sword Of The Rightful King: A Novel Of King Arthur,https://www.amazon.com/Sword-of-the-Rightful-King/dp/B00QXTZWGE/ref=sr_1_1?crid=351I5F57VRTB6&keywords=Sword+of+the+Rightful+King%3A+A+Novel+of+King+Arthur_Yolen&qid=1682389141&s=audible&sprefix=sword+of+the+rightful+king+a+novel%2Caudible%2C577&sr=1-1,Jane Yolen,Clarion Books,"August 1, 2004",361.0,12,1.8,49953
Desperate Characters,https://www.amazon.com/Desperate-Characters-Paula-Fox/dp/0393351106/ref=sr_1_1?keywords=Desperate+Characters+by+Paula+Fox&qid=1697011812&sr=8-1,Paula Fox,W. W. Norton & Company; Reissue edition,"March 30, 2015",192.0,,1.9,53273
Independent People,https://www.amazon.com/Independent-People-Halldor-Laxness/dp/0679767924/ref=sr_1_1?keywords=Independent+People+by+Halldor+K+Laxness&qid=1697028255&sr=8-1,Halldor Laxness,Vintage; First Thus edition,"International Edition, January 14, 1997",512.0,,2.4,84272
"[ Emako Blue ] By Woods, Brenda ( Author ) [ 2005 ) [ Paperback ]",https://www.amazon.com/Emako-Blue-Brenda-Woods/dp/0142404187/ref=sr_1_1?keywords=Emako+Blue+by+Brenda+Woods&qid=1697064886&sr=8-1,Brenda Woods,Puffin Books Dec-29-2005,"January 1, 2005",0.0,,2.0,68793
On Trails: An Exploration,https://www.amazon.com/Trails-Exploration-Robert-Moor/dp/1476739234/ref=sr_1_1?keywords=On+Trails+by+Robert+Moor&qid=1697023972&sr=8-1,Robert Moor,Simon & Schuster; Reprint edition,"July 4, 2017",352.0,,4.3,457
Vanka,https://www.amazon.com/Vanka-Chekhov/dp/5433502155/ref=sr_1_9?keywords=Vanka+by+Anton+Chekhov&qid=1697060312&sr=8-9,Anton Chekhov,NIGMA,"January 1, 2015",16.0,,1.5,84669
Flow: The Psychology Of Optimal Experience,https://www.amazon.com/Flow-Psychology-Experience-Perennial-Classics/dp/0061339202/ref=sr_1_1?keywords=Flow+by+Mihaly+Csikszentmihalyi&qid=1697001988&sr=8-1,Mihaly Csikszentmihalyi,Harper Perennial Modern Classics; 1st edition,"Bargain Price, July 1, 2008",336.0,,4.9,40420
Eye Of The Needle: A Novel,https://www.amazon.com/Eye-Needle-Novel-Ken-Follett/dp/0143132040/ref=sr_1_1?keywords=Eye+of+the+Needle+by+Ken+Follett&qid=1697040332&sr=8-1,Ken Follett,Penguin Books; Reprint edition,"October 17, 2017",352.0,,2.2,31353
Small Is Beautiful: Economics As If People Mattered (Harper Perennial Modern Thought),https://www.amazon.com/Small-Beautiful-Economics-Mattered-Perennial/dp/0061997765/ref=sr_1_1?crid=3U0FWP8PMOTA1&keywords=Small+Is+Beautiful&qid=1673695880&s=books&sprefix=small+is+beautiful%2Cstripbooks-intl-ship%2C553&sr=1-1&asin=0061997765&revisionId=&format=4&depth=1,E. F. Schumacher,Harper Perennial; Reprint edition,"Illustrated, October 19, 2010",352.0,,1.9,69288
The Sacred Lies Of Minnow Bly,https://www.amazon.com/Sacred-Lies-Minnow-Bly/dp/0147510163/ref=sr_1_1?keywords=The+Sacred+Lies+of+Minnow+Bly&qid=1680196190&s=books&sr=1-1,Stephanie Oakes,Speak; Reprint edition,"November 1, 2016",416.0,14,3.4,21363
Sredni Vashtar And Other Stories (Dover Thrift Editions: Short Stories),https://www.amazon.com/Sredni-Vashtar-Stories-Thrift-Editions/dp/0486285219/ref=sr_1_1?keywords=Sredni+Vashtar+by+Saki&qid=1697063733&sr=8-1,Saki,"Dover Publications; First Edition, First","October 21, 2015",96.0,,2.2,16245
