title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
"Ambivalent Conquests: Maya And Spaniard In Yucatan, 1517–1570 (Cambridge Latin American Studies, Series Number 61)",https://www.amazon.com/Ambivalent-Conquests-Spaniard-1517-1570-Cambridge/dp/0521527317/ref=sr_1_1?keywords=Ambivalent+Conquests+by+Inga+Clendinnen&qid=1696997953&sr=8-1,Inga Clendinnen,Cambridge University Press; 2nd edition,"April 28, 2003",264.0,,2.7,10694
American Buffalo,https://www.amazon.com/American-Buffalo-David-Mamet/dp/0802150578/ref=sr_1_1?keywords=American+Buffalo+by+David+Mamet&qid=1697051020&sr=8-1,David Mamet,Grove Press; Subsequent edition,"January 11, 1994",106.0,,2.1,5547
The Poetics Of Space,https://www.amazon.com/Poetics-Space-Gaston-Bachelard/dp/0143107526/ref=sr_1_1?keywords=The+Poetics+of+Space+by+Gaston+Bachelard&qid=1697042609&sr=8-1,"Gaston Bachelard, Maria Jolas, Richard Kearney",Penguin Classics; Reprint edition,"December 30, 2014",304.0,,4.7,39467
The Path: A New Way To Think About Everything,https://www.amazon.com/Path-New-Think-About-Everything/dp/0241970423/ref=sr_1_2?crid=WENA4N8UN3G6&keywords=The+Path_Christine+Gross-Loh&qid=1682546655&s=instant-video&sprefix=the+path_christine+gross-loh%2Cinstant-video%2C498&sr=1-2,Professor Michael Puett,Viking,"March 2, 2017",224.0,,1.2,24074
"The Second Machine Age: Work, Progress, And Prosperity In A Time Of Brilliant Technologies",https://www.amazon.com/Second-Machine-Age-Prosperity-Technologies/dp/0393350649/ref=sr_1_1?crid=IT1QW73T30S6&keywords=The+Second+Machine+Age_Andrew+Mcafee&qid=1682094289&s=instant-video&sprefix=the+second+machine+age_andrew+mca%2Cinstant-video%2C500&sr=1-1,Erik Brynjolfsson,W. W. Norton & Company; Reprint edition,"January 25, 2016",336.0,,2.8,47681
The Tombs Of Atuan (2) (Earthsea Cycle),https://www.amazon.com/Tombs-Atuan-Earthsea-Cycle/dp/1442459913/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1681078254&sr=8-1,Ursula K. Le Guin,Atheneum Books for Young Readers; Reissue edition,"September 11, 2012",224.0,12,3.2,6126
The Lamp At Noon And Other Stories: Penguin Modern Classics Edition (New Canadian Library),https://www.amazon.com/Lamp-Noon-Other-Stories-Classics/dp/0735252890/ref=sr_1_1?crid=239ON2NGR44KO&keywords=The+Painted+Door+Sinclair+Ross&qid=1666849793&qu=eyJxc2MiOiIwLjY1IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+painted+door+sinc%2Caps%2C638&sr=8-1,Sinclair Ross,Emblem Editions; Reissue edition,"January 9, 2018",176.0,,3.3,4375
Welcome To Braggsville: A Novel,https://www.amazon.com/Welcome-Braggsville-T-Geronimo-Johnson/dp/0062302132/ref=sr_1_1?keywords=Welcome+to+Braggsville+by+T.+Geronimo+Johnson&qid=1697025734&sr=8-1,T. Geronimo Johnson,William Morrow Paperbacks; Reprint edition,"September 8, 2015",400.0,,4.0,26239
The Orchard Keeper,https://www.amazon.com/Orchard-Keeper-Cormac-McCarthy/dp/0679728724/ref=sr_1_1?crid=2WQRW6S6VLU7C&keywords=The+Orchard+Keeper_McCarthy&qid=1682308593&s=instant-video&sprefix=the+orchard+keeper_mccarthy%2Cinstant-video%2C450&sr=1-1,Cormac Mccarthy,Knopf Doubleday Publishing Group,"February 2, 1993",246.0,,1.5,51029
The Eagle Has Landed,https://www.amazon.com/Eagle-Has-Landed-Jack-Higgins/dp/1405917520/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678170724&sr=1-1,Jack Higgins,Penguin,"October 24, 2013",496.0,,2.0,99806
"Norwegian By Night (A Sheldon Horowitz Novel, 2)",https://www.amazon.com/Norwegian-Night-Derek-Miller/dp/0544292669/ref=sr_1_1?keywords=Norwegian+By+Night+by+Derek+B.+Miller&qid=1696981767&sr=8-1,Derek B. Miller,Mariner Books; Reprint edition,"May 6, 2014",304.0,,3.0,85824
Fablehaven Complete Set (Boxed Set): Fablehaven; Rise Of The Evening Star; Grip Of The Shadow Plague; Secrets Of The Dragon Sanctuary; Keys To The Demon Prison,https://www.amazon.com/Fablehaven-Complete-Set-Boxed-Sanctuary/dp/1442429771/ref=sr_1_1?keywords=Fablehaven+by+Brandon+Mull&qid=1697027689&sr=8-1,Brandon Mull,Aladdin; Boxed Set edition,"Illustrated, October 4, 2011",2512.0,9+,3.0,96751
Scent Of Apples: A Collection Of Stories (Classics Of Asian American Literature),https://www.amazon.com/Scent-Apples-Collection-Classics-Literature/dp/0295995114/ref=sr_1_1?keywords=Scent+of+Apples+by+Bienvenido+N.+Santos&qid=1697061449&sr=8-1,"Bienvenido N. Santos, Allan Punzalan Isaac",University of Washington Press; revised edition,"July 25, 2015",220.0,,4.6,23834
"[(The Overton Window)] [Author: Glenn Beck] Published On (December, 2010)",https://www.amazon.com/Overton-Window-Glenn-Beck/dp/1451625286/ref=sr_1_1?keywords=The+Overton+Window+by+Glenn+Beck&qid=1696960440&sr=8-1,Glenn Beck,,,0.0,,4.3,69496
The Three Little Javelinas,https://www.amazon.com/Little-Javelinas-Lowell-Illustrated-Harris/dp/0590481703/ref=sr_1_1?keywords=The+Three+Little+Javelinas+by+Susan+Lowell&qid=1697020141&sr=8-1,Susan Lowell Illustrated By Jim Harris,Scholastic,"January 1, 1992",0.0,3,4.3,30731
The Ponder Heart,https://www.amazon.com/Ponder-Heart-Eudora-Welty-ebook/dp/B0096TK6ZA/ref=sr_1_1?crid=15YGQDBQWMIQF&keywords=The+Ponder+Heart_Welty&qid=1682123253&s=instant-video&sprefix=the+ponder+heart_welty%2Cinstant-video%2C415&sr=1-1,Eudora Welty,Harvest Books; First Edition,"October 18, 1967",168.0,14,1.9,7269
"This I Believe: The Personal Philosophies Of Remarkable Men And Women (This I Believe, 1)",https://www.amazon.com/This-Believe-Personal-Philosophies-Remarkable/dp/0805086587/ref=sr_1_1?crid=3U2VKBJFMS8DB&keywords=this+i+believe+dan+gediman&qid=1682319483&sprefix=this+i+believe_dan+gediman%2Caps%2C447&sr=8-1,"Jay Allison, Dan Gediman",Holt Paperbacks; First Edition,"August 21, 2007",320.0,,4.8,65060
Abigail Adams: A Life,https://www.amazon.com/Abigail-Adams-Life-Woody-Holton/dp/1416546812/ref=sr_1_1?keywords=Abigail+Adams+by+Woody+Holton&qid=1696990768&sr=8-1,Woody Holton,Atria; 1st edition,"Illustrated, June 1, 2010",512.0,,3.9,90363
Bog Child,https://www.amazon.com/Bog-Child-Howard-Hughes/dp/1909531170/ref=sr_1_2?keywords=Bog+Child+by+Siobhan+Dowd&qid=1696998893&sr=8-2,Siobhan Dowd,Definitions,"July 30, 2015",336.0,12,4.9,20237
At The Mountains Of Madness,https://www.amazon.com/At-Mountains-Madness-H-Lovecraft/dp/1090682425/ref=sr_1_1?keywords=At+the+Mountains+of+Madness+by+H.+P.+Lovecraft&qid=1696980139&sr=8-1,H. P. Lovecraft,Independently published,"March 16, 2019",140.0,,1.0,34342
The Cardturner,https://www.amazon.com/Cardturner-Louis-Sachar/dp/0385736630/ref=sr_1_1?keywords=The+Cardturner+by+Louis+Sachar&qid=1697037574&sr=8-1,Louis Sachar,Ember; Ember ed. edition,"Illustrated, October 11, 2011",352.0,12,1.2,52191
The Chaser: The Twilight Zone Radio Dramas,https://www.amazon.com/The-Chaser-audiobook/dp/B004INMV84/ref=sr_1_2?crid=2TH4M4N868TTV&keywords=the+chaser+collier&qid=1682907724&sprefix=the+chaser_collier%2Caps%2C387&sr=8-2,"John Collier, Stacy Keach, Stephen Tobolowsky, Robert Presnell",Falcon Picture Group,"January 11, 2011",,,3.2,68173
Terence - Phormio (The Scheming Parasite),https://www.amazon.com/Terence-Phormio-Scheming-Parasite/dp/1787806510/ref=sr_1_2?keywords=Phormio+by+Terence&qid=1697057046&sr=8-2,Terence,Stage Door,"July 11, 2019",85.0,,2.1,66154
Born In Blood And Fire: A Concise History Of Latin America,https://www.amazon.com/Born-Blood-Fire-Concise-History/dp/0393283054/ref=sr_1_1?keywords=Born+in+Blood+and+Fire+by+John+Charles+Chasteen&qid=1696973470&sr=8-1,John Charles Chasteen,W. W. Norton & Company; Fourth edition,"Illustrated, June 21, 2016",432.0,,4.2,86481
The Scar Boys,https://www.amazon.com/Scar-Boys-Len-Vlahos/dp/1606845667/ref=sr_1_1?keywords=The+Scar+Boys+by+Len+Vlahos&qid=1697054762&sr=8-1,Len Vlahos,Carolrhoda Lab ®; Reprint edition,"April 15, 2015",256.0,14,4.0,5487
Finding Nouf,https://www.amazon.com/Finding-Nouf-Zo%C3%AB-Ferraris/dp/0547237782/ref=sr_1_1?keywords=Finding+Nouf+by+Zoe+Ferraris&qid=1697060179&sr=8-1,Ferraris,HarpPbHMH; First Edition,"May 6, 2009",320.0,14,4.2,89329
Give Us The Ballot: The Modern Struggle For Voting Rights In America,https://www.amazon.com/Give-Us-Ballot-Struggle-America/dp/1250094720/ref=sr_1_1?keywords=Give+Us+the+Ballot+by+Ari+Berman&qid=1696986855&sr=8-1,Ari Berman,Picador; Reprint edition,"August 2, 2016",384.0,,1.9,84503
The Geography Of Thought: How Asians And Westerners Think Differently...And Why,https://www.amazon.com/Geography-Thought-Asians-Westerners-Differently/dp/0743255356/ref=sr_1_1?keywords=The+Geography+of+Thought+by+Richard+E.+Nisbett&qid=1697007176&sr=8-1,Richard E. Nisbett,Free Press; Reprint edition,"April 5, 2004",288.0,,3.5,54837
Uncle Tungsten: Memories Of A Chemical Boyhood,https://www.amazon.com/Uncle-Tungsten-Memories-Chemical-Boyhood/dp/0375704043/ref=sr_1_1?keywords=Uncle+Tungsten+by+Oliver+Sacks&qid=1696961298&sr=8-1,Oliver Sacks,Vintage; Reprint edition,"September 17, 2002",352.0,,3.0,67091
"Trace: Memory, History, Race, And The American Landscape",https://www.amazon.com/Trace-Memory-History-American-Landscape/dp/1619028255/ref=sr_1_1?crid=3Q8GITZAMSOIX&keywords=Trace_Savoy&qid=1683024919&s=instant-video&sprefix=trace_savoy%2Cinstant-video%2C248&sr=1-1,Lauret Savoy,Counterpoint; First Trade Paper edition,"September 13, 2016",240.0,,4.4,81761
My Life On The Road,https://www.amazon.com/My-Life-on-the-Road/dp/1863958983/ref=sr_1_1?keywords=My+Life+on+the+Road+by+Gloria+Steinem&qid=1697007752&sr=8-1,Gloria Steinem,Oneworld Publications; 1st edition,"September 1, 2016",352.0,,4.3,88225
This Lullaby,https://www.amazon.com/This-Lullaby-Sarah-Dessen/dp/0142501557/ref=sr_1_1?keywords=This+Lullaby+by+Sarah+Dessen&qid=1697000026&sr=8-1,Sarah Dessen,Speak; Reprint edition,"March 8, 2004",345.0,12,4.9,60089
No Talking,https://www.amazon.com/No-Talking-Andrew-Clements/dp/1416909842/ref=sr_1_1?keywords=No+Talking+by+Andrew+Clements&qid=1697040833&sr=8-1,Andrew Clements,Atheneum Books for Young Readers; Reprint edition,"Illustrated, June 23, 2009",160.0,8,2.3,55302
Principia Mathematica - Volume One,https://www.amazon.com/Principia-Mathematica-Alfred-North-Whitehead/dp/1603864377/ref=sr_1_1?crid=3VQDCMC91467X&keywords=Principia+Mathematica_Alfred+North+Whitehead&qid=1683015223&s=instant-video&sprefix=principia+mathematica_alfred+north+whiteh%2Cinstant-video%2C613&sr=1-1,Alfred North Whitehead,Rough Draft Printing,"October 26, 2011",680.0,,3.2,41562
"John Arden Plays: 1: The Waters Of Babylon, When Is A Door Not A Door?, Live Like Pigs, The Happy Haven, And Serjeant Musgrave'S Dance (World Classics)",https://www.amazon.com/John-Arden-Plays-Serjeant-Musgraves/dp/0413688003/ref=sr_1_1?crid=3LVDYNF3OY8KL&keywords=Serjeant+Musgrave%27s+Dance+John+Arden&qid=1666726183&sprefix=serjeant+musgrave%27s+dan%2Caps%2C601&sr=8-1,John Arden,Methuen,"December 5, 1994",444.0,,1.1,22938
"A Wind In The Door (A Wrinkle In Time Quintet, 2)",https://www.amazon.com/Wind-Door-Wrinkle-Time-Quintet/dp/0312368593/ref=sr_1_1?keywords=A+Wind+In+The+Door+by+Madeleine+L%27Engle&qid=1697001619&sr=8-1,Madeleine L'Engle,Square Fish; Madeleine L'Engle's Time Quintet edition,"Unabridged, May 1, 2007",245.0,10,1.2,89464
The Other Slavery: The Uncovered Story Of Indian Enslavement In America,https://www.amazon.com/Other-Slavery-Uncovered-Enslavement-America/dp/054494710X/ref=sr_1_1?keywords=The+Other+Slavery+by+Andr%C3%A9s+Res%C3%A9ndez&qid=1696990026&sr=8-1,Andrés Reséndez,Mariner Books; Reprint edition,"April 18, 2017",448.0,,2.6,9140
The Man Who Knew Infinity: A Life Of The Genius Ramanujan,https://www.amazon.com/Man-Who-Knew-Infinity-Ramanujan/dp/1476763496/ref=sr_1_1?keywords=The+Man+Who+Knew+Infinity+by+Robert+Kanigel&qid=1697053971&sr=8-1,Robert Kanigel,Washington Square Press; Media Tie-In edition,"Illustrated, April 26, 2016",464.0,,1.7,58930
Candor,https://www.amazon.com/Candor-Pam-Bachorz/dp/1606840126/ref=sr_1_1?keywords=Candor+by+Pam+Bachorz&qid=1697030967&sr=8-1,Pam Bachorz,EgmontUSA; Reprint edition,"December 14, 2010",272.0,12,1.2,15239
A Deal In Wheat: And Other Stories Of The New And Old West: Original Text,https://www.amazon.com/Deal-Wheat-Other-Stories-Original/dp/B086PSMX73/ref=sr_1_1?keywords=A+Deal+In+Wheat+by+Frank+Norris&qid=1696998529&sr=8-1,Frank Norris,Independently published,"April 6, 2020",123.0,,4.5,32169
The Impossible Will Take A Little While: A Citizen'S Guide To Hope In A Time Of Fear,https://www.amazon.com/Impossible-Will-Take-Little-While/dp/0465031730/ref=sr_1_1?crid=2HAEP6AKJZHES&keywords=the+impossible+will+take+a+little+while+loeb&qid=1681892281&sprefix=the+impossible+will+take+a+little+w%2Caps%2C544&sr=8-1,Paul Rogat Loeb,Basic Books; 2nd edition,"April 29, 2014",496.0,13,4.9,25152
Sredni Vashtar And Other Stories (Dover Thrift Editions: Short Stories),https://www.amazon.com/Sredni-Vashtar-Stories-Thrift-Editions/dp/0486285219/ref=sr_1_1?keywords=Sredni+Vashtar+by+Saki&qid=1697063733&sr=8-1,Saki,"Dover Publications; First Edition, First","October 21, 2015",96.0,,3.5,25285
The Thing Around Your Neck,https://www.amazon.com/Thing-Around-Your-Neck/dp/0007306210/ref=sr_1_1?keywords=The+Thing+Around+Your+Neck+by+Chimamanda+Ngozi+Adichie&qid=1697003434&sr=8-1,Chimamanda Ngozi Adichie,Vintage; 1st edition,"June 1, 2010",240.0,,1.6,2265
"The Bone Tree: A Novel (Penn Cage, 5)",https://www.amazon.com/Bone-Tree-Novel-Penn-Cage/dp/0062311123/ref=sr_1_1?keywords=The+Bone+Tree+by+Greg+Iles&qid=1697000700&sr=8-1,Greg Iles,William Morrow Paperbacks; Reprint edition,"September 13, 2016",832.0,,3.2,76536
The Waiting Years,https://www.amazon.com/The-Waiting-Years/dp/4770007949/ref=sr_1_1?keywords=The+Waiting+Years+by+Fumiko+Enchi&qid=1697032607&sr=8-1,Fumiko Enchi,,,0.0,,3.3,53627
Thank You For Being Late,https://www.amazon.com/Thank-You-Being-Late-Accelerations/dp/0141985755/ref=sr_1_1?keywords=Thank+You+For+Being+Late+by+Thomas+L.+Friedman&qid=1696998049&sr=8-1,T. Friedman,Penguin Random House UK,"October 24, 2017",496.0,,4.7,1036
"Theme And Plot In ""Astronomer'S Wife"" By Kay Boyle:: An Essay",https://www.amazon.com/Theme-Plot-Astronomers-Wife-Boyle-ebook/dp/B015YXJAGC/ref=sr_1_1?crid=3DAYHQ5ZOS9JS&keywords=Astronomer%27s+Wife+Kay+Boyle&qid=1666694406&sprefix=astronomer%27s+wife+kay+boyle%2Caps%2C518&sr=8-1,J. Valentine,J. Valentine,"September 29, 2015",,,2.3,61481
Journey To The River Sea,https://www.amazon.com/Journey-River-Sea-Eva-Ibbotson/dp/0142501840/ref=sr_1_1?keywords=Journey+to+the+River+Sea&qid=1674305009&s=books&sr=1-1,Eva Ibbotson,Puffin Books; Reprint edition,"October 13, 2003",304.0,8,1.1,49898
Brown Girl Dreaming,https://www.amazon.com/Brown-Girl-Dreaming-Jacqueline-Woodson/dp/0147515823/ref=sr_1_1?keywords=Brown+Girl+Dreaming+by+Jacqueline+Woodson&qid=1697000755&sr=8-1,Jacqueline Woodson,Nancy Paulsen Books; Illustrated edition,"October 11, 2016",368.0,9,2.3,86537
The Bonesetter'S Daughter: A Novel (Ballantine Reader'S Circle),https://www.amazon.com/Bonesetters-Daughter-Ballantine-Readers-Circle/dp/0345457374/ref=sr_1_1?keywords=The+Bonesetter%27s+Daughter+by+Amy+Tan&qid=1697044311&sr=8-1,Amy Tan,Ballantine Books; Reprint edition,"February 4, 2003",400.0,,4.0,4951
Econometrics,https://www.amazon.com/Econometrics-Fumio-Hayashi/dp/8122421229/ref=sr_1_1?keywords=Econometrics+by+Fumio+Hayashi&qid=1697030917&sr=8-1,Fumio Hayashi,New Age International Publisher; 1st Ed. edition,"January 1, 2007",683.0,,2.6,4406
House,https://www.amazon.com/House-Tracy-Kidder/dp/0618001913/ref=sr_1_1?keywords=House+by+Tracy+Kidder&qid=1697031280&sr=8-1,Tracy Kidder,Mariner Books; 1st Mariner Books Ed edition,"October 1, 1999",352.0,,1.8,74265
Competitive Advantage Of Nations,https://www.amazon.com/Competitive-Advantage-Nations-Michael-Porter/dp/0684841479/ref=sr_1_1?keywords=The+Competitive+Advantage+Of+Nations+by+Michael+E.+Porter&qid=1696999525&sr=8-1,Michael E. Porter,Free Press,"June 1, 1998",896.0,,3.8,56573
Children Of Gebelawi,https://www.amazon.com/Children-Gebelawi-Naguib-Mahfouz/dp/0894106546/ref=sr_1_4?keywords=Children+of+Gebelawi+by+Naguib+Mahfouz&qid=1697021537&sr=8-4,Naguib Mahfouz,Three Continents Press,"January 1, 1988",355.0,,4.1,72138
Xala,https://www.amazon.com/Xala-Ousmane-Semb%C3%A8ne/dp/1556520700/ref=sr_1_1?keywords=Xala+by+Ousmane+Semb%C3%A8ne&qid=1697021811&sr=8-1,Ousmane Sembène,Lawrence Hill Books,"August 1, 1997",112.0,,2.5,60727
"Stupid Fast (Felton Reinstein Trilogy, 1)",https://www.amazon.com/Stupid-Fast-Felton-Reinstein-trilogy/dp/1402256302/ref=sr_1_1?keywords=Stupid+Fast+by+Geoff+Herbach&qid=1697016690&sr=8-1,Geoff Herbach,Sourcebooks Fire; 0 edition,"June 1, 2011",320.0,12,1.5,43547
Look Again,https://www.amazon.com/Look-Again-Novel-Lisa-Scottoline/dp/1250906490/ref=sr_1_1?keywords=Look+Again+by+Lisa+Scottoline&qid=1696972947&sr=8-1,Lisa Scottoline,St. Martin's Griffin; First Edition,"February 9, 2010",385.0,,1.6,47910
"Divided We Fall (Divided We Fall, Book 1)",https://www.amazon.com/Divided-We-Fall-Trent-Reedy-audiobook/dp/B00KBAMBY2/ref=sr_1_1?crid=23PIX6Q8UZ4P1&keywords=Divided+We+Fall_Reedy&qid=1682518362&sprefix=divided+we+fall_reedy%2Caps%2C531&sr=8-1,Trent Reedy,Arthur A. Levine Books; Reprint edition,"December 30, 2014",384.0,14,1.8,56325
In The Presence Of My Enemies,https://www.amazon.com/Presence-My-Enemies-Gracia-Burnham/dp/0842381392/ref=sr_1_1?keywords=In+the+Presence+of+my+Enemies+by+Gracia+Burnham&qid=1697056077&sr=8-1,Gracia Burnham,Tyndale Momentum; Enlarged edition,"Illustrated, January 1, 2010",368.0,,2.1,95235
Narrative Of The Life Of Frederick Douglass - The Classic Autobiography,https://www.amazon.com/Narrative-Life-Frederick-Douglass-Autobiography/dp/1091420602/ref=sr_1_6?keywords=Narrative+of+the+Life+of+Frederick+Douglass+by+Frederick+Douglass&qid=1697470518&sr=8-6,Frederick Douglass,Independently published,"March 24, 2019",111.0,,4.8,40928
The Work: Searching For A Life That Matters,https://www.amazon.com/Work-Searching-Life-That-Matters/dp/081298384X/ref=sr_1_1?keywords=The+Work+by+Wes+Moore&qid=1697033026&sr=8-1,Wes Moore,One World; Reprint edition,"July 21, 2015",272.0,,4.8,84784
"Season Of The Witch: Enchantment, Terror, And Deliverance In The City Of Love",https://www.amazon.com/Season-Witch-Enchantment-Terror-Deliverance/dp/1439108242/ref=sr_1_1?keywords=Season+Of+The+Witch+by+David+Talbot&qid=1697058675&sr=8-1,David Talbot,Free Press; Reprint edition,"March 5, 2013",480.0,,4.7,62792
Cyrano De Bergerac (French Edition),https://www.amazon.com/Cyrano-Bergerac-French-Edmond-Rostand/dp/1502425769/ref=sr_1_7?keywords=Cyrano+de+Bergerac+by+Edmond+Rostand&qid=1697000185&sr=8-7,Edmond Rostand,CreateSpace Independent Publishing Platform,"January 19, 2014",150.0,,1.3,32444
Sprint: Wie Man In Nur Fünf Tagen Neue Ideen Testet Und Probleme Löst,https://www.amazon.com/Sprint/dp/3868816380/ref=sr_1_9?keywords=Sprint+by+Jake+Knapp&qid=1697038485&sr=8-9,"Jake Knapp, John Zeratsky",Redline,"October 10, 2016",256.0,,1.7,84207
Agatha Christie: The Woman And Her Mysteries,https://www.amazon.com/Agatha-Christie-Woman-Her-Mysteries/dp/1861052529/ref=sr_1_1?keywords=Agatha+Christie+by+Gillian+Gill&qid=1697472941&sr=8-1,Gillian Gill,Robson Book Ltd,"January 1, 2000",242.0,,2.1,87211
Children Of A Lesser God. (Acting Edition For Theater Productions),https://www.amazon.com/Children-Lesser-Acting-Theater-Productions/dp/0822202034/ref=sr_1_1?keywords=Children+of+a+Lesser+God+by+Mark+Medoff&qid=1697052228&sr=8-1,Mark Medoff,"Dramatists Play Service, Inc.; Presumed First Edition","January 1, 1998",72.0,,4.3,27242
The Troop: A Novel,https://www.amazon.com/Troop-Novel-Nick-Cutter/dp/1501144820/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1678194426&sr=8-1,Nick Cutter,Gallery Books; Reprint edition,"August 16, 2016",384.0,,1.0,5685
"""B"" Is For Burglar: A Kinsey Millhone Mystery (Kinsey Millhone Alphabet Mysteries, 2)",https://www.amazon.com/Burglar-Kinsey-Millhone-Alphabet-Mysteries/dp/0312939000/ref=sr_1_1?keywords=B+Is+for+Burglar+by+Sue+Grafton&qid=1696975401&sr=8-1,Sue Grafton,St. Martin's Griffin; Reprint edition,"June 5, 2012",320.0,,4.1,82365
Before The Fall (Chinese Edition),https://www.amazon.com/Before-Fall-Chinese-Noah-Hawley/dp/7201123858/ref=sr_1_3?crid=X27VAZJN25BT&keywords=Before+the+Fall_Hawley&qid=1682599150&s=instant-video&sprefix=before+the+fall_hawley%2Cinstant-video%2C456&sr=1-3,Noah Hawley,Tianjin People's Publishing House; First Edition,"October 1, 2017",389.0,,1.0,10314
Big Mouth & Ugly Girl,https://www.amazon.com/Mouth-Ugly-Joyce-Carol-Oates/dp/0064473473/ref=sr_1_1?keywords=Big+Mouth+%26+Ugly+Girl+by+Joyce+Carol+Oates&qid=1697009690&sr=8-1,Joyce Carol Oates,HarperTeen; Reprint edition,"April 29, 2003",288.0,13,3.1,56772
Shaken: Discovering Your True Identity In The Midst Of Life'S Storms,https://www.amazon.com/Shaken-Discovering-Identity-Midst-Storms/dp/0735289883/ref=sr_1_1?keywords=Shaken+by+Tim+Tebow&qid=1697015693&sr=8-1,Tim Tebow,WaterBrook; Reprint edition,"February 6, 2018",224.0,,1.2,53952
"Ebony And Ivy: Race, Slavery, And The Troubled History Of America'S Universities",https://www.amazon.com/Ebony-Ivy-Troubled-Americas-Universities/dp/1608194027/ref=sr_1_1?keywords=Ebony+and+Ivy+by+Craig+Steven+Wilder&qid=1697045670&sr=8-1,Craig Steven Wilder,Bloomsbury Publishing; Reprint edition,"Illustrated, September 2, 2014",432.0,,4.5,68152
"Red Queen (Red Queen, 1)",https://www.amazon.com/Red-Queen-Victoria-Aveyard/dp/006231064X/ref=sr_1_1?keywords=Red+Queen+by+Victoria+Aveyard&qid=1697017994&sr=8-1,Victoria Aveyard,HarperTeen; Reprint edition,"June 7, 2016",416.0,14+,4.2,17009
