title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
Fontamara (Italian Edition),https://www.amazon.com/Fontamara-italienische-Ausgabe/dp/8804667931/ref=sr_1_4?keywords=Fontamara+by+Ignazio+Silone&qid=1697028451&sr=8-4,Ignazio Silone,Mondadori,"August 10, 2016",166.0,,2.0,6248
Climbing The Stairs,https://www.amazon.com/Climbing-Stairs-Padma-Venkatraman/dp/0142414905/ref=sr_1_1?keywords=Climbing+the+Stairs+by+Padma+Venkatraman&qid=1696990055&sr=8-1,Padma Venkatraman,Speak; unknown edition,"February 4, 2010",272.0,12,4.7,74577
"The Crimson Crown (A Seven Realms Novel, 4)",https://www.amazon.com/Crimson-Crown-Seven-Realms-Novel/dp/142315214X/ref=sr_1_1?keywords=The+Crimson+Crown+by+Cinda+Williams+Chima&qid=1696977799&sr=8-1,Cinda Williams Chima,"Little, Brown Books for Young Readers","October 1, 2013",624.0,12,4.5,56062
Berlin Alexanderplatz (New York Review Books Classics),https://www.amazon.com/Berlin-Alexanderplatz-Review-Books-Classics/dp/1681371995/ref=sr_1_1?keywords=Berlin+Alexanderplatz+by+Alfred+Doblin&qid=1697031554&sr=8-1,Alfred Doblin,NYRB Classics; Translation edition,"Illustrated, March 6, 2018",480.0,,2.2,59127
My Thirteenth Winter: A Memoir,https://www.amazon.com/My-Thirteenth-Winter-31-Oct-2007-Paperback/dp/B012HUF80M/ref=sr_1_1?keywords=My+Thirteenth+Winter+by+Samantha+Abeel&qid=1697030819&sr=8-1,Samantha Abeel,Scholastic Paperbacks,"January 1, 2005",208.0,9,3.4,62291
Keeping You A Secret,https://www.amazon.com/Keeping-Secret-Julie-Anne-Peters/dp/0316009857/ref=sr_1_1?keywords=Keeping+You+A+Secret+by+Julie+Anne+Peters&qid=1696983129&sr=8-1,Julie Anne Peters,"Little, Brown; Reprint edition","May 4, 2005",266.0,15,2.2,73021
Eyes Of The Emperor (Prisoners Of The Empire Series),https://www.amazon.com/Eyes-of-Emperor-Graham-Salisbury-audiobook/dp/B00B1996O0/ref=sr_1_1?crid=3MV5Q9QUVX3UK&keywords=Eyes+Of+The+Emperor_Salisbury&qid=1682248805&s=audible&sprefix=eyes+of+the+emperor_salisbury%2Caudible%2C565&sr=1-1,Graham Salisbury,Ember; Reprint edition,"September 9, 2014",256.0,12,1.5,9778
The Great Gilly Hopkins,https://www.amazon.com/Great-Gilly-Hopkins-Katherine-Paterson/dp/0064402010/ref=sr_1_1?keywords=The+Great+Gilly+Hopkins+by+Katherine+Paterson&qid=1697028842&sr=8-1,Katherine Paterson,HarperCollins,"June 17, 1987",160.0,9,3.1,13968
Hope Is The Thing With Feathers: A Personal Chronicle Of Vanished Birds,https://www.amazon.com/Hope-Thing-Feathers-Personal-Chronicle/dp/1585427225/ref=sr_1_1?keywords=Hope+Is+The+Thing+With+Feathers+by+Christopher+Cokinos&qid=1697042701&sr=8-1,Christopher Cokinos,TarcherPerigee; Reprint edition,"May 14, 2009",384.0,,3.5,61619
Night Of The Twisters,https://www.amazon.com/Night-Twisters-Ivy-Ruckman/dp/0064401766/ref=sr_1_1?keywords=Night+of+the+Twisters+by+Ivy+Ruckman&qid=1697031151&sr=8-1,Ivy Ruckman,HarperCollins; Reprint edition,"December 23, 2003",160.0,9,1.0,90930
A Rip In Heaven,https://www.amazon.com/A-Rip-in-Heaven/dp/B086T59BZH/ref=sr_1_1?crid=14Q4VHL32V9L5&keywords=A+Rip+in+Heaven_Cummins&qid=1682463872&sprefix=a+rip+in+heaven_cummins%2Caps%2C421&sr=8-1,Jeanine Cummins,Berkley; Illustrated edition,"June 1, 2004",302.0,,1.4,87996
The Industries Of The Future,https://www.amazon.com/Industries-of-Future-audiobook/dp/B01973762K/ref=sr_1_1?crid=3JHLTC5F053KA&keywords=The+Industries+of+the+Future+Alec+Ross&qid=1666693395&qu=eyJxc2MiOiIxLjI3IiwicXNhIjoiMS4yMCIsInFzcCI6IjAuOTkifQ%3D%3D&sprefix=the+industries+of+the+future+al%2Caps%2C618&sr=8-1,Alec Ross,Simon & Schuster; Reprint edition,"February 7, 2017",320.0,,3.0,36496
"The Story Of Our Life, Based On A True Life.",https://www.amazon.com/Story-Our-Life-Based-True/dp/0578262339/ref=sr_1_1?keywords=A+True+Story+by+Mark+Twain&qid=1697005777&sr=8-1,Bubba His X Mark Twain,Outskirts Press,"April 21, 2022",144.0,,2.4,89263
Huck’S Raft: A History Of American Childhood,https://www.amazon.com/Hucks-Raft-History-American-Childhood/dp/0674019989/ref=sr_1_1?keywords=Huck%27s+Raft+by+Steven+Mintz&qid=1696960793&sr=8-1,Steven Mintz,An Imprint of Harvard University Press; 59971st edition,"April 30, 2006",464.0,,3.1,57663
Competitive Advantage Of Nations,https://www.amazon.com/Competitive-Advantage-Nations-Michael-Porter/dp/0684841479/ref=sr_1_1?keywords=The+Competitive+Advantage+Of+Nations+by+Michael+E.+Porter&qid=1696999525&sr=8-1,Michael E. Porter,Free Press,"June 1, 1998",896.0,,2.4,59435
The Tennis Partner,https://www.amazon.com/Tennis-Partner-Abraham-Verghese/dp/0062116398/ref=sr_1_1?keywords=The+Tennis+Partner+by+Abraham+Verghese&qid=1697057693&sr=8-1,Abraham Verghese,Harper Perennial; Reissue edition,"September 20, 2011",368.0,,4.2,78399
The Testament: A Novel,https://www.amazon.com/Testament-Novel-John-Grisham/dp/0345531965/ref=sr_1_1?keywords=The+Testament+by+John+Grisham&qid=1697481366&sr=8-1,John Grisham,Vintage; Reprint edition,"September 27, 2005",480.0,,1.7,87149
"Started Early, Took My Dog (Jackson Brodie, 4)",https://www.amazon.com/Started-Early-Took-My-Dog/dp/0316066745/ref=sr_1_1?keywords=Started+Early%2C+Took+my+Dog+by+Kate+Atkinson&qid=1697040555&sr=8-1,Kate Atkinson,Reagan Arthur / Back Bay Books; Reprint edition,"October 6, 2011",400.0,,2.9,71653
Daisy Miller (Dover Thrift Editions: Classic Novels),https://www.amazon.com/Daisy-Miller-Classics-Henry-James/dp/0812504402/ref=sr_1_1?keywords=Daisy+Miller+by+Henry+James&qid=1697002701&sr=8-1,Henry James,Dover Publications; Revised ed. edition,"October 3, 1995",64.0,14,3.7,35738
Proof Of Heaven: A Neurosurgeon'S Journey Into The Afterlife,https://www.amazon.com/Proof-Heaven-Neurosurgeons-Journey-Afterlife/dp/1451695195/ref=sr_1_1?keywords=Proof+of+Heaven%3A+A+Neurosurgeon%27s+Journey+Into+the+Afterlife+by+Eben+Alexander&qid=1696998205&sr=8-1,Eben Alexander,Simon & Schuster; 1st edition,"October 23, 2012",196.0,,1.8,38341
Here I Stand: A Life Of Martin Luther,https://www.amazon.com/Here-Stand-Life-Martin-Luther/dp/1426754434/ref=sr_1_1?keywords=Here+I+Stand+by+Roland+Bainton&qid=1697048900&sr=8-1,Roland H. Bainton,Abingdon Press; Reprint edition,"Illustrated, August 6, 2013",464.0,,2.0,11909
The Silence Of Murder,https://www.amazon.com/Silence-Murder-Dandi-Daley-Mackall/dp/0375872930/ref=sr_1_1?keywords=The+Silence+of+Murder+by+Dandi+Daley+Mackall&qid=1696979821&sr=8-1,Dandi Daley Mackall,Ember; Reprint edition,"October 9, 2012",336.0,14,2.4,82131
China Men: National Book Award Winner,https://www.amazon.com/China-Men-Maxine-Hong-Kingston/dp/0679723285/ref=sr_1_1?keywords=China+Men+by+Maxine+Hong+Kingston&qid=1697044487&sr=8-1,Maxine Hong Kingston,Vintage; Reissue edition,"April 23, 1989",320.0,,2.6,44221
The Blind Man,https://www.amazon.com/Blind-Man-David-Herbert-Lawrence/dp/B083XV7LTW/ref=sr_1_1?keywords=The+Blind+Man+by+D.+H.+Lawrence&qid=1697009168&sr=8-1,David Herbert Lawrence,Independently published,"January 18, 2020",27.0,,4.2,32490
Heaven Eyes,https://www.amazon.com/Heaven-Eyes/dp/0573132305/ref=sr_1_1?keywords=Heaven+Eyes+by+David+Almond&qid=1696964330&sr=8-1,David Almond,Samuel French Ltd,"June 17, 2020",64.0,10,3.7,42516
"Letters To His Son, 1751. On The Fine Art Of Becoming A Man Of The World And A Gentleman",https://www.amazon.com/Letters-Becoming-World-Gentleman-1751-ebook/dp/B00847AUL0/ref=sr_1_1?crid=2TZZFR3I6UJN&keywords=Letters+to+His+Son_Philip+Dormer+Stanhope&qid=1681828776&sprefix=letters+to+his+son_philip+dormer+st%2Caps%2C608&sr=8-1,Philip Dormer Stanhope,Aeterna,"April 27, 2023",89.0,,2.1,61328
A Crime In The Neighborhood,https://www.amazon.com/Crime-Neighborhood-Suzanne-Berne/dp/1565121651/ref=sr_1_1?keywords=A+Crime+In+The+Neighborhood+by+Suzanne+Berne&qid=1696979222&sr=8-1,Suzanne Berne,Henry Holt; Reprint edition,"July 15, 1998",304.0,,3.6,28490
"I, Pencil: My Family Tree As Told To Leonard E. Read",https://www.amazon.com/Pencil-Family-Tree-Told-Leonard-ebook/dp/B003IWYFEO/ref=sr_1_1?crid=QQ8I1N3M1QQC&keywords=I%2C+Pencil+Leonard+E.+Read&qid=1666854785&qu=eyJxc2MiOiIwLjg1IiwicXNhIjoiMC40NyIsInFzcCI6IjAuNTMifQ%3D%3D&sprefix=i%2C+pencil+leonard+e.+read%2Caps%2C481&sr=8-1,Leonard Read,Foundation for Economic Education,"April 22, 2010",,,2.5,1990
Albion'S Seed: Four British Folkways In America (America: A Cultural History) (Volume I),https://www.amazon.com/Albions-Seed-British-Folkways-cultural/dp/0195069056/ref=sr_1_1?keywords=Albion%27s+Seed+by+David+Hackett+Fischer&qid=1697025594&sr=8-1,David Hackett Fischer,Oxford University Press; 1st edition,"March 14, 1989",984.0,,1.4,49602
Bone Gap,https://www.amazon.com/Bone-Gap-Laura-Ruby/dp/0062317628/ref=sr_1_1?crid=3TSEX4LONCW6J&keywords=Bone+Gap+Laura+Ruby&qid=1666717392&qu=eyJxc2MiOiIwLjk3IiwicXNhIjoiMC44MSIsInFzcCI6IjEuMDAifQ%3D%3D&sprefix=bone+gap+laura+ruby%2Caps%2C381&sr=8-1,Laura Ruby,Balzer + Bray; Reprint edition,"April 26, 2016",368.0,14,1.9,13575
The Ask And The Answer (With Bonus Short Story): Chaos Walking: Book Two,https://www.amazon.com/Answer-Reissue-bonus-short-story/dp/0763676179/ref=sr_1_1?keywords=The+Ask+and+the+Answer+by+Patrick+Ness&qid=1696983735&sr=8-1,Patrick Ness,Candlewick; 2nd ed. edition,"July 22, 2014",560.0,14,1.8,71733
Evil Genius,https://www.amazon.com/Evil-Genius-catherine-jinks/dp/1741144590/ref=sr_1_1?keywords=Evil+Genius+by+Catherine+Jinks&qid=1696960540&sr=8-1,Catherine Jinks,Clarion Books; Reprint edition,"October 4, 2011",496.0,7,1.4,45368
Saint Anything,https://www.amazon.com/Saint-Anything-Sarah-Dessen/dp/014751603X/ref=sr_1_1?keywords=Saint+Anything+by+Sarah+Dessen&qid=1697471713&sr=8-1,Sarah Dessen,Speak; Reprint edition,"May 31, 2016",448.0,12,4.8,13319
"Fiasco: The American Military Adventure In Iraq, 2003 To 2005",https://www.amazon.com/Fiasco-American-Military-Adventure-Iraq/dp/0143038915/ref=sr_1_1?keywords=Fiasco+by+Thomas+E.+Ricks&qid=1697055011&sr=8-1,Thomas E. Ricks,Penguin Books; Illustrated edition,"Bargain Price, July 31, 2007",512.0,18,3.3,7234
Fighting Ruben Wolfe,https://www.amazon.com/Fighting-Ruben-Wolfe-Markus-Zusak/dp/1862309574/ref=sr_1_1?keywords=Fighting+Ruben+Wolfe+by+Markus+Zusak&qid=1697006144&sr=8-1,Markus Zusak,Red Fox; 0 edition,"International Edition, March 26, 2013",197.0,12,4.5,58261
The Boy Who Saved Baseball,https://www.amazon.com/Boy-Who-Saved-Baseball/dp/0142402869/ref=sr_1_4?keywords=The+Boy+Who+Saved+Baseball+by+John+H.+Ritter&qid=1696997069&sr=8-4,John Ritter,Viking Books for Young Readers; Reprint edition,"March 17, 2005",224.0,8,1.4,90880
"Eighth Grade Bites (Chronicles Of Vladimir Tod, Book 1)",https://www.amazon.com/Eighth-Grade-Bites-Chronicles-Vladimir/dp/0142411876/ref=sr_1_1?keywords=Eighth+Grade+Bites+by+Heather+Brewer&qid=1697008721&sr=8-1,Heather Brewer,Speak; Reprint edition,"January 1, 2008",182.0,12,4.8,57655
Specials (Uglies),https://www.amazon.com/Specials-Uglies-Scott-Westerfeld/dp/1442419792/ref=sr_1_1?keywords=Specials+by+Scott+Westerfeld&qid=1696987681&sr=8-1,Scott Westerfeld,Simon & Schuster Books for Young Readers; Reissue edition,"May 3, 2011",384.0,11,3.4,47055
The Stars My Destination,https://www.amazon.com/Stars-My-Destination-Alfred-Bester/dp/0425055248/ref=sr_1_1?keywords=The+Stars+My+Destination+by+Alfred+Bester&qid=1697481853&sr=8-1,Alfred Bester,Gollancz; trade paperback edition,"February 1, 2010",256.0,,2.1,41970
Tell Me Your Dreams,https://www.amazon.com/Tell-Your-Dreams-Sidney-Sheldon/dp/8172234902/ref=sr_1_1?keywords=Tell+Me+Your+Dreams+by+Sidney+Sheldon&qid=1697002791&sr=8-1,Sidney Sheldon,HarperCollins India,"January 1, 1998",,,2.4,37153
"Shades Of Magic Boxed Set: A Darker Shade Of Magic, A Gathering Of Shadows, A Conjuring Of Light",https://www.amazon.com/Shades-Magic-Boxed-Set-Gathering/dp/1250175208/ref=sr_1_2?crid=2L9OQDQOF8NWI&keywords=A+Darker+Shade+of+Magic_Schwab&qid=1683080095&s=instant-video&sprefix=a+darker+shade+of+magic_schwab%2Cinstant-video%2C570&sr=1-2,V. E. Schwab,Tor Books,"Folded Map, October 16, 2018",,,1.7,93778
The Milk Of Birds,https://www.amazon.com/Milk-Birds-Sylvia-Whitman/dp/1442446838/ref=sr_1_1?keywords=The+Milk+of+Birds+by+Sylvia+Whitman&qid=1696975517&sr=8-1,Sylvia Whitman,Atheneum Books for Young Readers; Reprint edition,"March 11, 2014",384.0,14,4.4,44844
Out Of The Easy,https://www.amazon.com/Out-Easy-Ruta-Sepetys/dp/0147508436/ref=sr_1_1?keywords=Out+Of+The+Easy+by+Ruta+Sepetys&qid=1697003842&sr=8-1,Ruta Sepetys,Philomel Books; Reprint edition,"March 4, 2014",368.0,14,4.3,43517
Foucault'S Pendulum,https://www.amazon.com/Foucaults-Pendulum-Umberto-Eco/dp/015603297X/ref=sr_1_1?keywords=Foucault%27s+Pendulum+by+Umberto+Eco&qid=1696975902&sr=8-1,Umberto Eco,Mariner Books; First Edition,"March 5, 2007",640.0,,1.3,21540
Where The Jackals Howl,https://www.amazon.com/Where-Jackals-Howl-Other-Stories-ebook/dp/B005OC2ANO/ref=sr_1_1?crid=F7B9QK35LK0Q&keywords=Where+the+Jackals+Howl_Klausner&qid=1682290835&sprefix=where+the+jackals+howl_klausner%2Caps%2C549&sr=8-1,Amos Oz,HarperVia; Reissue edition,"August 21, 2012",240.0,,2.1,22465
Agatha Christie: The Woman And Her Mysteries,https://www.amazon.com/Agatha-Christie-Woman-Her-Mysteries/dp/1861052529/ref=sr_1_1?keywords=Agatha+Christie+by+Gillian+Gill&qid=1697472941&sr=8-1,Gillian Gill,Robson Book Ltd,"January 1, 2000",242.0,,1.1,6356
Unselfie: Why Empathetic Kids Succeed In Our All-About-Me World,https://www.amazon.com/UnSelfie-Empathetic-Succeed-All-About-Me-World/dp/1501110071/ref=sr_1_1?keywords=UnSelfie+by+Michele+Borba&qid=1697033943&sr=8-1,Michele Borba Dr.,Touchstone; Reprint edition,"May 23, 2017",304.0,,4.5,56461
Laxdæla Saga: Translated From The Icelandic,https://www.amazon.com/Laxd%C3%A6la-saga-Translated-Icelandic/dp/B08ZD4MS2K/ref=sr_1_1?keywords=Laxdaela+Saga+by+Anonymous&qid=1697061134&sr=8-1,Anonymous,Independently published,"March 18, 2021",114.0,,4.0,83975
Scoop,https://www.amazon.com/Scoop-Evelyn-Waugh/dp/0316216372/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1671459593&sr=1-1,Evelyn Waugh,Back Bay Books,"December 11, 2012",304.0,,4.0,5515
The Twits,https://www.amazon.com/Twits-Roald-Dahl/dp/B0069WWAT2/ref=sr_1_1?keywords=The+Twits+by+Roald+Dahl&qid=1697001924&sr=8-1,Roald Dahl,Penguin Young Readers Group; Reprint edition,"August 16, 2007",112.0,6,3.3,93445
Freedom Walkers: The Story Of The Montgomery Bus Boycott Grades 6-8,https://www.amazon.com/Freedom-Walkers-Montgomery-Boycott-Grades/dp/0823421953/ref=sr_1_1?keywords=Freedom+Walkers+by+Russell+Freedman&qid=1697033432&sr=8-1,Russell Freedman,Holiday House; 1st edition,"January 15, 2009",112.0,10,4.9,23629
Principia Mathematica - Volume One,https://www.amazon.com/Principia-Mathematica-Alfred-North-Whitehead/dp/1603864377/ref=sr_1_1?crid=3VQDCMC91467X&keywords=Principia+Mathematica_Alfred+North+Whitehead&qid=1683015223&s=instant-video&sprefix=principia+mathematica_alfred+north+whiteh%2Cinstant-video%2C613&sr=1-1,Alfred North Whitehead,Rough Draft Printing,"October 26, 2011",680.0,,4.4,95706
The Long Valley (Twentieth-Century Classics),https://www.amazon.com/Long-Valley-Twentieth-century-Classics/dp/0140187456/ref=sr_1_1?keywords=The+Long+Valley+by+John+Steinbeck&qid=1697020396&sr=8-1,John Steinbeck,Penguin Classics; Reprint edition,"August 1, 1995",272.0,18,2.0,83002
The Rise Of Theodore Roosevelt (Modern Library (Paperback)),https://www.amazon.com/Theodore-Roosevelt-Modern-Library-Paperback/dp/0375756787/ref=sr_1_1?keywords=The+Rise+of+Theodore+Roosevelt+by+Edmund+Morris&qid=1697049418&sr=8-1,Edmund Morris,Random House Trade Paperbacks; Reprint edition,"November 1, 2001",920.0,,2.4,62645
The Power Of Myth,https://www.amazon.com/Power-Myth-Joseph-Campbell/dp/0385418868/ref=sr_1_1?keywords=The+Power+of+Myth+by+Joseph+Campbell&qid=1696985715&sr=8-1,Joseph Campbell,Anchor,"June 1, 1991",293.0,,4.9,6863
We Are The Ants,https://www.amazon.com/Are-Ants-Shaun-David-Hutchinson/dp/1481449648/ref=sr_1_1?keywords=We+Are+the+Ants+by+Shaun+David+Hutchinson&qid=1697003142&sr=8-1,Shaun David Hutchinson,S&S Books for Young Readers; Reprint edition,"May 16, 2017",480.0,14,4.2,54328
The Makioka Sisters,https://www.amazon.com/Makioka-Sisters-Junichiro-Tanizaki/dp/0679761640/ref=sr_1_1?crid=1Z6L19I8CGIUO&keywords=The+Makioka+Sisters+Jun%27ichir%C5%8D+Tanizaki%2CTransl.+Edward+G.+Seidensticker&qid=1666678694&sprefix=the+makioka+sisters+jun%27ichir%C5%8D+tanizaki%2Caps%2C644&sr=8-1,Junichiro Tanizaki,Vintage; Reprint edition,"September 26, 1995",544.0,,1.1,43936
Man'S Fate,https://www.amazon.com/Mans-Fate-Andre-Malraux/dp/B002B1R6N0/ref=sr_1_2?keywords=Man%27s+Fate+by+Andre+Malraux&qid=1697052557&sr=8-2,André Malraux,Penguin Books,"January 1, 2009",368.0,,4.0,45185
Option B,https://www.amazon.com/Option-Surmonter-ladversit%C3%A9-r%C3%A9silient-retrouver/dp/2749932777/ref=sr_1_2?crid=A2L9USGLE14G&keywords=Option+B_Sheryl+Sandberg&qid=1682520285&s=instant-video&sprefix=option+b_sheryl+sandberg%2Cinstant-video%2C431&sr=1-2,"Sheryl Sandberg, Adam Grant",MICHEL LAFON,"May 24, 2017",269.0,,1.4,40845
"Dance Hall Of The Dead: A Leaphorn & Chee Novel (A Leaphorn And Chee Novel, 2)",https://www.amazon.com/Dance-Hall-Dead-Tony-Hillerman/dp/0061000027/ref=sr_1_1?keywords=Dance+Hall+Of+The+Dead+by+Tony+Hillerman&qid=1697000128&sr=8-1,Tony Hillerman,Harper Paperbacks; Reissue edition,"January 2, 2018",256.0,,4.5,12922
Uncle Tungsten: Memories Of A Chemical Boyhood,https://www.amazon.com/Uncle-Tungsten-Memories-Chemical-Boyhood/dp/0375704043/ref=sr_1_1?keywords=Uncle+Tungsten+by+Oliver+Sacks&qid=1696961298&sr=8-1,Oliver Sacks,Vintage; Reprint edition,"September 17, 2002",352.0,,3.2,25958
Underground Airlines,https://www.amazon.com/Underground-Airlines-Ben-Winters/dp/0316261254/ref=sr_1_1?keywords=Underground+Airlines+by+Ben+H.+Winters&qid=1697019330&sr=8-1,Ben H. Winters,Mulholland Books; Reprint edition,"July 18, 2017",336.0,,4.7,84687
Desert Flower: The Extraordinary Journey Of A Desert Nomad,https://www.amazon.com/Desert-Flower-Extraordinary-Journey-Nomad/dp/0688172377/ref=sr_1_1?keywords=Desert+Flower+by+Waris+Dirie&qid=1697041346&sr=8-1,Waris Dirie,William Morrow Paperbacks,"March 15, 2011",256.0,,1.1,63479
Emperor Of The Air,https://www.amazon.com/Emperor-Air-Ethan-Canin/dp/0618004149/ref=sr_1_1?keywords=Emperor+of+the+Air+by+Ethan+Canin&qid=1697003982&sr=8-1,Ethan Canin,Mariner Books; First Edition,"September 1, 1999",192.0,,4.5,96540
Lottery And Other Stories (Fsg Classics),https://www.amazon.com/Lottery-Other-Stories-Anniversary-Classics/dp/1250910153/ref=sr_1_1?keywords=The+Lottery+by+Shirley+Jackson&qid=1697003585&sr=8-1,Shirley Jackson,Picador Paper; Anniversary edition,"June 6, 2023",320.0,,2.9,56878
The Wordy Shipmates,https://www.amazon.com/The-Wordy-Shipmates-Sarah-Vowell-audiobook/dp/B001HTCF8S/ref=sr_1_1?crid=C8NCO3FRMN7G&keywords=The+Wordy+Shipmates_Vowell&qid=1681830699&s=instant-video&sprefix=the+wordy+shipmates_vowell%2Cinstant-video%2C474&sr=1-1,Sarah Vowell,Riverhead Books; Illustrated edition,"October 6, 2009",272.0,,1.5,60068
To Say Nothing Of The Dog: A Novel Of The Oxford Time Travel Series,https://www.amazon.com/Say-Nothing-Dog-Connie-Willis/dp/0553575384/ref=sr_1_1?keywords=To+Say+Nothing+of+the+Dog+by+Connie+Willis&qid=1697009828&sr=8-1,Connie Willis,Del Rey,"October 31, 2023",608.0,,3.7,1398
Ramayana,https://www.amazon.com/Ramayana-Daljit-Nagra/dp/0571313841/ref=sr_1_1?keywords=Ramayana%3A+A+Retelling+by+Daljit+Nagra&qid=1696989190&sr=8-1,Nagra Daljit,FABER & FABER; Main - Illustrated cover pb edition,"October 2, 2014",352.0,,3.4,62926
A Secret Kept: A Novel,https://www.amazon.com/Secret-Kept-Novel-Tatiana-Rosnay/dp/0312553498/ref=sr_1_1?crid=VPVPS857IDMT&keywords=a+secret+kept+rosnay&qid=1681925933&sprefix=a+secret+kept_rosnay%2Caps%2C425&sr=8-1,Tatiana De Rosnay,St. Martin's Griffin; Reprint edition,"September 13, 2011",352.0,,3.8,25860
Dispatches From Pluto: Lost And Found In The Mississippi Delta,https://www.amazon.com/Dispatches-Pluto-Found-Mississippi-Delta/dp/1476709645/ref=sr_1_1?keywords=Dispatches+from+Pluto+by+Richard+Grant&qid=1697002459&sr=8-1,Richard Grant,Simon & Schuster; First Edition,"October 13, 2015",320.0,,3.0,92474
Before Night Falls: A Memoir,https://www.amazon.com/Before-Night-Falls-Reinaldo-Arenas/dp/0140157654/ref=sr_1_1?keywords=Before+Night+Falls+by+Reinaldo+Arenas&qid=1697046469&sr=8-1,Reinaldo Arenas,Penguin Books; Reprint edition,"October 1, 1994",317.0,18,3.6,433
A Short History Of The United States; For School Use,https://www.amazon.com/Short-History-United-States-School/dp/1017471983/ref=sr_1_2?keywords=A+Short+History+of+the+United+States+by+Edward+Channing&qid=1696996874&sr=8-2,Edward Channing,Legare Street Press,"October 27, 2022",484.0,,4.6,28299
The Beach Trees,https://www.amazon.com/Beach-Trees-Karen-White/dp/0451491785/ref=sr_1_1?keywords=The+Beach+Trees+by+Karen+White&qid=1696973396&sr=8-1,Karen White,Berkley; 1st edition,"May 3, 2011",432.0,,4.2,52348
