title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Teenage Brain: A Neuroscientist'S Survival Guide To Raising Adolescents And Young Adults,https://www.amazon.com/The-Teenage-Brain-audiobook/dp/B00SZAJPC6/ref=sr_1_1?crid=1BXLMMWAXC7BT&keywords=The+Teenage+Brain_Jensen%2C+Amy+Ellis+Nutt&qid=1682357595&s=audible&sprefix=the+teenage+brain_jensen%2C+amy+ellis+%2Caudible%2C605&sr=1-1,Frances E Jensen,Harper Paperbacks; Reprint edition,"January 26, 2016",384.0,,3.5,57220
What'S Eating Gilbert Grape,https://www.amazon.com/Whats-Eating-Gilbert-Grape-Hedges/dp/0671038540/ref=sr_1_1?keywords=What%27s+Eating+Gilbert+Grape+by+Peter+Hedges&qid=1697048433&sr=8-1,Peter Hedges,Simon & Schuster; 10.2.1999 edition,"November 1, 1999",336.0,,1.6,37372
Chanda'S Secrets,https://www.amazon.com/Chandas-Secrets-Allan-Stratton/dp/1550378341/ref=sr_1_1?keywords=Chanda%27s+Secrets+by+Allan+Stratton&qid=1697027094&sr=8-1,Allan Stratton,Annick Press; Illustrated edition,"February 1, 2004",200.0,15,3.8,12906
The Courage To Be Disliked (Malayalam Edition),https://www.amazon.com/Courage-be-Disliked-Malayalam/dp/9355432224/ref=sr_1_3?keywords=The+Courage+to+Be+Disliked+by+Ichiro+Kishimi&qid=1697034531&sr=8-3,Ichiro Kishimi,Manjul Publishing House Pvt Ltd,"June 21, 2023",304.0,,1.0,85234
Lost In The Cosmos: The Last Self-Help Book,https://www.amazon.com/Lost-Cosmos-Last-Self-Help-Book-ebook/dp/B004TLVNHU/ref=sr_1_1?crid=3UC8HDUXGCUC&keywords=Lost+in+the+Cosmos+Walker+Percy&qid=1666675911&qu=eyJxc2MiOiIwLjAwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=lost+in+the+cosmos+walker+percy%2Caps%2C529&sr=8-1,Walker Percy,Picador; Trade Paperback Edition,"April 1, 2000",272.0,,2.2,93127
Their Finest Hour (The Second World War),https://www.amazon.com/Their-Finest-Hour-Second-World/dp/0395410568/ref=sr_1_1?keywords=Their+Finest+Hour+by+Winston+Churchill&qid=1697028726&sr=8-1,Winston S. Churchill,Mariner Books; Reissue edition,"May 9, 1986",720.0,,4.9,82822
Maggot Moon,https://www.amazon.com/Maggot-Moon-Sally-Gardner/dp/076367169X/ref=sr_1_1?keywords=Maggot+Moon+by+Sally+Gardner&qid=1697005856&sr=8-1,Sally Gardner,Candlewick; Illustrated edition,"Illustrated, September 9, 2014",288.0,12,3.7,97789
Race To Incarcerate: A Graphic Retelling,https://www.amazon.com/Race-Incarcerate-Retelling-Marc-Mauer/dp/1595585419/ref=sr_1_1?crid=1TT3AOVCCEOM3&keywords=Race+to+Incarcerate%3A+A+Graphic+Retelling_Sabrina+Jones&qid=1681843615&s=instant-video&sprefix=race+to+incarcerate+a+graphic+rete%2Cinstant-video%2C600&sr=1-1,"Marc Mauer, Sabrina Jones",The New Press; Illustrated edition,"Illustrated, April 2, 2013",128.0,,1.9,82463
War Is A Force That Gives Us Meaning,https://www.amazon.com/War-Force-that-Gives-Meaning/dp/1610393597/ref=sr_1_1?keywords=War+Is+a+Force+That+Gives+Us+Meaning+by+Chris+Hedges&qid=1697041542&sr=8-1,Chris Hedges,PublicAffairs; Reprint edition,"April 8, 2014",224.0,,1.7,27112
"Nathaniel Hawthorne; Little Masterpieces; Dr. Heidegger'S Experiment, The Birthmark, Ethan Brand, Wakefield, Drowne'S Wooden Image, The Ambitious Guest, The Great Stone F",https://www.amazon.com/Nathaniel-Hawthorne-Masterpieces-Heideggers-Experiment/dp/9356706921/ref=sr_1_5?keywords=The+Ambitious+Guest+by+Nathaniel+Hawthorne&qid=1697062717&sr=8-5,Nathaniel Hawthorne,Alpha Edition,"November 11, 2022",94.0,,4.4,72902
Bamboo People,https://www.amazon.com/Bamboo-People-Mitali-Perkins/dp/1580893295/ref=sr_1_1?keywords=Bamboo+People+by+Mitali+Perkins&qid=1697008909&sr=8-1,Mitali Perkins,Charlesbridge; Reprint edition,"July 1, 2012",288.0,12,4.2,85964
Embassytown: A Novel,https://www.amazon.com/Embassytown-Novel-China-Mi%C3%A9ville/dp/0345524500/ref=sr_1_1?keywords=Embassytown+by+China+Mi%C3%A9ville&qid=1697024504&sr=8-1,China Miéville,Del Rey,"January 31, 2012",368.0,,4.4,65965
Underground Airlines,https://www.amazon.com/Underground-Airlines-Ben-Winters/dp/0316261254/ref=sr_1_1?keywords=Underground+Airlines+by+Ben+H.+Winters&qid=1697019330&sr=8-1,Ben H. Winters,Mulholland Books; Reprint edition,"July 18, 2017",336.0,,3.2,45037
United: Thoughts On Finding Common Ground And Advancing The Common Good,https://www.amazon.com/United-Cory-Booker-audiobook/dp/B0182S2CD4/ref=sr_1_1?crid=2HRNTFEG1I7ZB&keywords=United+Cory+Booker&qid=1666801199&qu=eyJxc2MiOiIxLjQ2IiwicXNhIjoiMS4yOCIsInFzcCI6IjEuNTUifQ%3D%3D&sprefix=united+cory+booker%2Caps%2C358&sr=8-1,Cory Booker,Ballantine Books; Reprint edition,"January 3, 2017",240.0,,3.7,16294
The Silver Star: A Novel,https://www.amazon.com/Silver-Star-Novel-Jeannette-Walls/dp/1451661541/ref=sr_1_1?keywords=The+Silver+Star+by+Jeannette+Walls&qid=1697054783&sr=8-1,Jeannette Walls,Scribner; Reprint edition,"June 3, 2014",304.0,,2.1,49082
Once Upon A Marigold,https://www.amazon.com/Once-Upon-Marigold-Jean-Ferris/dp/0544054008/ref=sr_1_1?keywords=Once+Upon+a+Marigold+by+Jean+Ferris&qid=1697034324&sr=8-1,Jean Ferris,Clarion Books; Reprint edition,"March 5, 2013",288.0,8,2.0,76458
A Nation Under Our Feet: Black Political Struggles In The Rural South From Slavery To The Great Migration,https://www.amazon.com/Nation-Under-Our-Feet-Political/dp/067401765X/ref=sr_1_1?keywords=A+Nation+Under+Our+Feet+by+Steven+Hahn&qid=1697065113&sr=8-1,Steven Hahn,An Imprint of Harvard University Press; First Paperback Edition,"Illustrated, April 30, 2005",624.0,,2.5,22322
A Man In Full,https://www.amazon.com/Man-Full-Tom-Wolfe/dp/0553381334/ref=sr_1_1?keywords=A+Man+In+Full+by+Tom+Wolfe&qid=1696982661&sr=8-1,Tom Wolfe,Dial Press; Reprint edition,"January 1, 2001",704.0,,4.7,4723
I Am My Own Wife: A Play,https://www.amazon.com/Am-My-Own-Wife-Play/dp/0571211747/ref=sr_1_1?keywords=I+Am+My+Own+Wife+by+Doug+Wright&qid=1697009037&sr=8-1,Doug Wright,"Farrar, Straus and Giroux; First Edition","February 9, 2004",112.0,,2.1,58730
Talkin About Bessie (The Story About Elizabeth Coleman),https://www.amazon.com/Talkin-About-Bessie-Elizabeth-Coleman/dp/0439598710/ref=sr_1_1?keywords=Talkin%27+About+Bessie+by+Nikki+Grimes&qid=1697023387&sr=8-1,Nikki Grimes,Scholastic,"January 1, 2002",48.0,,1.8,89749
Study Guide: The Man To Send Rain Clouds By Leslie Marmon Silko (Supersummary),https://www.amazon.com/Study-Guide-Clouds-Leslie-SuperSummary-ebook/dp/B09NTXD5L8/ref=sr_1_1?crid=ILJXTP8U62XK&keywords=The+Man+to+Send+Rain+Clouds+Leslie+Marmon+Silko&qid=1666814834&qu=eyJxc2MiOiIwLjk3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+man+to+send+rain+clouds+leslie+m%2Caps%2C574&sr=8-1,Supersummary,Independently published,"December 19, 2021",25.0,,4.9,41464
The Whiskey Rebels: A Novel (Random House Reader'S Circle),https://www.amazon.com/Whiskey-Rebels-Random-Readers-Circle/dp/0812974530/ref=sr_1_1?keywords=The+Whiskey+Rebels+by+David+Liss&qid=1697039594&sr=8-1,David Liss,Ballantine Books; Reprint edition,"June 16, 2009",560.0,,3.2,18394
"Essential Welty Cd: Why I Live At The P.O., A Memory, Powerhouse And Petrified Man",https://www.amazon.com/Essential-Welty-CD-Powerhouse-Petrified/dp/0061124192/ref=sr_1_1?crid=FVBLPF1Y8HY0&keywords=Petrified+Man_Welty&qid=1682771877&sprefix=petrified+man_welty%2Caps%2C559&sr=8-1,Eudora Welty,Caedmon; Unabridged edition,"Unabridged, June 27, 2006",,,3.2,86105
Born At Midnight (A Shadow Falls Novel),https://www.amazon.com/Born-Midnight-Shadow-Falls-Novel/dp/0312624670/ref=sr_1_1?keywords=Born+at+Midnight+by+C.+C.+Hunter&qid=1696980222&sr=8-1,C. C. Hunter,St. Martin's Griffin; First Edition,"March 29, 2011",416.0,12,2.9,79006
"The Heart Of Betrayal: The Remnant Chronicles, Book Two (The Remnant Chronicles, 2)",https://www.amazon.com/HEART-BETRAYAL-Remnant-Chronicles-Pearson/dp/1250080029/ref=sr_1_1?keywords=The+Heart+of+Betrayal+by+Mary+E.+Pearson&qid=1696963356&sr=8-1,Mary E. Pearson,Square Fish; Reprint edition,"August 2, 2016",496.0,14,1.2,49197
Summary & Study Guide The Rememberer By Aimee Bender,https://www.amazon.com/Summary-Study-Guide-Rememberer-Bender-ebook/dp/B00W3VOKI2/ref=sr_1_1?crid=1ZPGYN241UG6Z&keywords=The+Rememberer+Aimee+Bender&qid=1666648319&qu=eyJxc2MiOiIxLjMwIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+rememberer+aimee+bender%2Caps%2C505&sr=8-1,Bookrags,,"April 13, 2015",,,1.9,17572
Where The Line Bleeds: A Novel,https://www.amazon.com/Where-Line-Bleeds-Jesmyn-Ward/dp/1501164333/ref=sr_1_1?keywords=Where+the+Line+Bleeds+by+Jesmyn+Ward&qid=1697033774&sr=8-1,Jesmyn Ward,Scribner; Reprint edition,"January 16, 2018",256.0,,3.1,3975
"Eighth Grade Bites (Chronicles Of Vladimir Tod, Book 1)",https://www.amazon.com/Eighth-Grade-Bites-Chronicles-Vladimir/dp/0142411876/ref=sr_1_1?keywords=Eighth+Grade+Bites+by+Heather+Brewer&qid=1697008721&sr=8-1,Heather Brewer,Speak; Reprint edition,"January 1, 2008",182.0,12,4.9,57146
On Black Sisters' Street By Chika Unigwe (2010-09-02),https://www.amazon.com/Black-Sisters-Street-Novel/dp/1400068339/ref=sr_1_1?keywords=On+Black+Sisters+Street+by+Chika+Unigwe&qid=1697026781&sr=8-1,Chika Unigwe,Vintage,"January 1, 1759",0.0,,3.4,72423
Emperor Of The Air,https://www.amazon.com/Emperor-Air-Ethan-Canin/dp/0618004149/ref=sr_1_1?keywords=Emperor+of+the+Air+by+Ethan+Canin&qid=1697003982&sr=8-1,Ethan Canin,Mariner Books; First Edition,"September 1, 1999",192.0,,1.1,70387
In Praise Of Shadows,https://www.amazon.com/Praise-Shadows-Tanizaki-Junichiro/dp/480530488X/ref=sr_1_3?crid=1E9RDYTEKX7FA&keywords=In+Praise+of+Shadows+Jun%27ichir%C5%8D+Tanizaki&qid=1666723341&sprefix=in+praise+of+shadows+jun%27ichir%C5%8D+%2Caps%2C586&sr=8-3,Tanizaki Jun'Ichiro,Charles E. Tuttle Co.,"January 1, 1984",1000.0,,5.0,44640
Wake,https://www.amazon.com/Wake-Robert-J-Sawyer/dp/1473228409/ref=sr_1_1?keywords=WWW%3A+Wake+by+Robert+J.+Sawyer&qid=1697000814&sr=8-1,Robert J. Sawyer,Gollancz,"September 5, 2019",384.0,,2.9,11443
Exposure,https://www.amazon.com/Exposure-Helen-Dunmore/dp/0099559293/ref=sr_1_2?keywords=Exposure+by+Helen+Dunmore&qid=1696997840&sr=8-2,Dunmore  Helen,WINDMILL,"August 4, 2016",400.0,,4.9,19407
On Trails: An Exploration,https://www.amazon.com/Trails-Exploration-Robert-Moor/dp/1476739234/ref=sr_1_1?keywords=On+Trails+by+Robert+Moor&qid=1697023972&sr=8-1,Robert Moor,Simon & Schuster; Reprint edition,"July 4, 2017",352.0,,1.9,7022
The Shining Company (Sunburst Book),https://www.amazon.com/Shining-Company-Sunburst-Book/dp/0374466165/ref=sr_1_1?keywords=The+Shining+Company+by+Rosemary+Sutcliff&qid=1696961840&sr=8-1,Rosemary Sutcliff,"Farrar, Straus and Giroux","September 1, 1992",304.0,10,3.0,82869
Sredni Vashtar And Other Stories (Dover Thrift Editions: Short Stories),https://www.amazon.com/Sredni-Vashtar-Stories-Thrift-Editions/dp/0486285219/ref=sr_1_1?keywords=Sredni+Vashtar+by+Saki&qid=1697063733&sr=8-1,Saki,"Dover Publications; First Edition, First","October 21, 2015",96.0,,1.3,80548
Terence - Phormio (The Scheming Parasite),https://www.amazon.com/Terence-Phormio-Scheming-Parasite/dp/1787806510/ref=sr_1_2?keywords=Phormio+by+Terence&qid=1697057046&sr=8-2,Terence,Stage Door,"July 11, 2019",85.0,,1.9,24651
The Emerald Mile: The Epic Story Of The Fastest Ride In History Through The Heart Of The Grand Canyon,https://www.amazon.com/Emerald-Mile-Fastest-History-Through/dp/1439159866/ref=sr_1_1?keywords=The+Emerald+Mile%3A+The+Epic+Story+of+the+Fastest+Ride+in+History+through+the+Heart+of+the+Grand+Canyon+by+Kevin+Fedarko&qid=1697036246&sr=8-1,Kevin Fedarko,Scribner; Reprint edition,"July 1, 2014",448.0,,2.8,49654
Everyone Brave Is Forgiven,https://www.amazon.com/Everyone-Brave-Forgiven-Chris-Cleave/dp/1501124382/ref=sr_1_1?keywords=Everyone+Brave+Is+Forgiven+by+Chris+Cleave&qid=1696983041&sr=8-1,Chris Cleave,S&S/ Marysue Rucci Books; Reprint edition,"March 7, 2017",448.0,,3.3,62273
The Bone People: Booker Prize Winner (A Novel),https://www.amazon.com/Bone-People-Novel-Keri-Hulme/dp/0140089225/ref=sr_1_1?keywords=The+Bone+People+by+Keri+Hulme&qid=1696997134&sr=8-1,Keri Hulme,Penguin Books,"October 7, 1986",450.0,18,1.4,5866
How Far She Went (Southern Writers Series),https://www.amazon.com/How-Far-Went-Southern-Writers/dp/0380699729/ref=sr_1_1?keywords=How+Far+She+Went+by+Mary+Hood&qid=1697001103&sr=8-1,Mary Hood,Avon Books,"January 1, 1986",144.0,,3.0,70515
Rejection Proof,https://www.amazon.com/REJECTION-PROOF-Jia-Jiang/dp/1847941451/ref=sr_1_1?keywords=Rejection+Proof+by+Jia+Jiang&qid=1697030758&sr=8-1,Jia Jiang,RANDOM HOUSE,"January 1, 1845",,,2.8,84359
The Physick Book Of Deliverance Dane,https://www.amazon.com/Physick-Book-Deliverance-Dane/dp/1401341330/ref=sr_1_1?keywords=The+Physick+Book+of+Deliverance+Dane+by+Katherine+Howe&qid=1697064685&sr=8-1,Katherine Howe,Hachette Books; Reprint edition,"Illustrated, April 6, 2010",384.0,18,3.0,54358
The Lion In Winter: A Play,https://www.amazon.com/Lion-Winter-Play-James-Goldman/dp/0812973356/ref=sr_1_1?keywords=The+Lion+in+Winter+by+James+Goldman&qid=1696989763&sr=8-1,James Goldman,Random House Trade Paperbacks,"December 14, 2004",103.0,,2.1,29027
Remembrance And Pantomime,https://www.amazon.com/Remembrance-Pantomime-Derek-Walcott/dp/0374515697/ref=sr_1_1?keywords=Pantomime+by+Derek+Walcott&qid=1697055116&sr=8-1,Derek Walcott,"Farrar, Straus and Giroux; 0 edition","June 1, 1980",176.0,,2.6,87013
Last Sacrifice,https://www.amazon.com/Last-Sacrifice-Richelle-Mead/dp/1595144404/ref=sr_1_1?keywords=Last+Sacrifice+by+Richelle+Mead&qid=1696980413&sr=8-1,Richelle Mead,Razorbill,"November 14, 2011",608.0,12,4.2,74562
Behind The Mask Of Chivalry: The Making Of The Second Ku Klux Klan,https://www.amazon.com/Behind-Mask-Chivalry-Making-Second/dp/0195098366/ref=sr_1_1?keywords=Behind+the+Mask+of+Chivalry+by+Nancy+Maclean&qid=1696976728&sr=8-1,Nancy K. Maclean,Oxford University Press; First Edition,"July 13, 1995",336.0,,1.2,11350
Mateo Falcone,https://www.amazon.com/Mateo-Falcone-ebook/dp/B08KTVKTQL/ref=sr_1_1?crid=1XVBB6JJ48LUC&keywords=Mateo+Falcone&qid=1679053084&s=books&sprefix=mateo+falcone%2Cstripbooks-intl-ship%2C612&sr=1-1,Unknown Author,Library of Alexandria,"September 8, 2020",,,2.2,2812
The Little Friend,https://www.amazon.com/Little-Friend-Donna-Tartt/dp/1400031699/ref=sr_1_1?keywords=The+Little+Friend&qid=1678907475&sr=8-1,Donna Tartt,Vintage; Reprint edition,"October 28, 2003",640.0,,1.9,60240
"The Janissary Tree: A Novel (Investigator Yashim, 1)",https://www.amazon.com/Janissary-Tree-Novel-Investigator-Yashim/dp/0312426135/ref=sr_1_1?keywords=The+Janissary+Tree+by+Jason+Goodwin&qid=1696960252&sr=8-1,Jason Goodwin,Picador; First Edition,"May 15, 2006",320.0,,1.7,29638
The Gods Will Have Blood (Penguin Twentieth Century Classics),https://www.amazon.com/Blood-Penguin-Twentieth-Century-Classics/dp/0140443525/ref=sr_1_1?keywords=The+Gods+Will+Have+Blood+by+Anatole+France&qid=1697002317&sr=8-1,Anatole France,Penguin Classics; Reprint edition,"March 27, 1980",256.0,,2.1,37290
The Girl In The Red Coat,https://www.amazon.com/Girl-Red-Coat-Kate-Hamer/dp/0571313264/ref=sr_1_1?keywords=The+Girl+in+the+Red+Coat+by+Kate+Hamer&qid=1696962737&sr=8-1,Kate Hamer,Faber & Faber; UK ed. edition,"December 24, 2015",384.0,,3.1,77066
Edge Of Nowhere,https://www.amazon.com/Edge-Nowhere-Elizabeth-George/dp/1444719963/ref=sr_1_1?keywords=The+Edge+of+Nowhere+by+Elizabeth+George&qid=1696964381&sr=8-1,Elizabeth George,Hodder Paperback,"International Edition, January 1, 1687",,,4.7,73083
Somewhere In The Darkness,https://www.amazon.com/Somewhere-Darkness-Walter-Dean-Myers/dp/0590341863/ref=sr_1_1?keywords=Somewhere+in+the+Darkness+by+Walter+Dean+Myers&qid=1697031716&sr=8-1,Walter Dean Myers,Scholastic Paperbacks,"May 1, 2008",192.0,12,2.6,53582
The Measure Of A Man: A Spiritual Autobiography (Oprah'S Book Club),https://www.amazon.com/Measure-Man-Spiritual-Autobiography-Oprahs/dp/0061357901/ref=sr_1_1?keywords=The+Measure+of+a+Man+by+Sidney+Poitier&qid=1697015444&sr=8-1,Sidney Poitier,HarperSanFrancisco,"Illustrated, January 26, 2007",272.0,,4.6,49975
Deirdre Of The Sorrows,https://www.amazon.com/Deirdre-Sorrows-J-M-Synge/dp/1530621658/ref=sr_1_1?keywords=Deirdre+of+the+Sorrows+by+J.+M.+Synge&qid=1697065402&sr=8-1,J M Synge,CreateSpace Independent Publishing Platform; First Edition,"March 18, 2016",40.0,,2.5,38287
Le Cid: Nouveau Programme (Classiques & Cie Collège (27)) (French Edition),https://www.amazon.com/Le-Cid/dp/2401028188/ref=sr_1_10?keywords=Le+Cid+by+Pierre+Corneille&qid=1697029501&sr=8-10,Pierre Corneille,HATIER,"April 12, 2017",196.0,,1.2,80018
Adam Smith: An Enlightened Life (The Lewis Walpole Series In Eighteenth-Century Culture And History),https://www.amazon.com/Adam-Smith-Enlightened-Walpole-Eighteenth-Century/dp/0300177674/ref=sr_1_1?keywords=Adam+Smith+by+Nicholas+Phillipson&qid=1696980094&sr=8-1,Nicholas Phillipson,Yale University Press,"January 10, 2012",384.0,,1.6,49358
Sweet Tooth: A Novel,https://www.amazon.com/Sweet-Tooth-Novel-Ian-McEwan/dp/0345803450/ref=sr_1_1?keywords=Sweet+Tooth+by+Ian+McEwan&qid=1697004534&sr=8-1,Ian Mcewan,Anchor; Reprint edition,"July 2, 2013",400.0,,4.3,63764
The Blind Man,https://www.amazon.com/Blind-Man-David-Herbert-Lawrence/dp/B083XV7LTW/ref=sr_1_1?keywords=The+Blind+Man+by+D.+H.+Lawrence&qid=1697009168&sr=8-1,David Herbert Lawrence,Independently published,"January 18, 2020",27.0,,3.2,36209
The Little White Bird,https://www.amazon.com/Little-White-Bird-J-Barrie/dp/1484803787/ref=sr_1_8?keywords=The+Little+White+Bird+by+J.+M.+Barrie&qid=1697057998&sr=8-8,J. M. Barrie,CreateSpace Independent Publishing Platform,"April 25, 2013",216.0,,2.9,84999
The Waiting Years,https://www.amazon.com/The-Waiting-Years/dp/4770007949/ref=sr_1_1?keywords=The+Waiting+Years+by+Fumiko+Enchi&qid=1697032607&sr=8-1,Fumiko Enchi,,,0.0,,2.3,52197
The Wives Of The Dead,https://www.amazon.com/Wives-Dead-Nathaniel-Hawthorne/dp/1499698267/ref=sr_1_1?keywords=The+Wives+of+the+Dead+by+Nathaniel+Hawthorne&qid=1697009262&sr=8-1,Nathaniel Hawthorne,CreateSpace Independent Publishing Platform,"May 27, 2014",24.0,,1.0,24039
Sometimes A Great Notion (Penguin Classics),https://www.amazon.com/Sometimes-Great-Notion-audiobook/dp/B004QIBBKK/ref=sr_1_1?crid=1ZWGH890XD5EW&keywords=Sometimes+a+Great+Notion_Kesey&qid=1682646009&sprefix=sometimes+a+great+notion_kese%2Caps%2C544&sr=8-1,Ken Kesey,Penguin Classics,"August 29, 2006",736.0,,4.7,45697
Carry On,https://www.amazon.com/Carry-On/dp/1529013003/ref=sr_1_1?keywords=Carry+On+by+Rainbow+Rowell&qid=1696999378&sr=8-1,Rainbow Rowell,Macmillan Children's Books; New Edit/Cover edition,"July 11, 2019",528.0,12,4.8,41612
An Ember In The Ashes,https://www.amazon.com/Ember-Ashes-Sabaa-Tahir/dp/1595148043/ref=sr_1_1?keywords=An+Ember+in+the+Ashes+by+Sabaa+Tahir&qid=1697007213&sr=8-1,Sabaa Tahir,Razorbill; Reprint edition,"February 9, 2016",480.0,12,3.5,37624
"Purity In Death (In Death, No. 15)",https://www.amazon.com/Purity-Death-No-15/dp/0749957336/ref=sr_1_1?keywords=Purity+in+Death+by+J.+D.+Robb+%28Nora+Roberts%29&qid=1696962175&sr=8-1,J.D. Robb,Piatkus Books,"International Edition, January 19, 2012",446.0,,1.2,33796
The Power Of Sympathy And The Coquette (Penguin Classics),https://www.amazon.com/Power-Sympathy-Coquette-Penguin-Classics/dp/0140434682/ref=sr_1_1?keywords=The+Power+of+Sympathy+by+William+Hill+Brown&qid=1697032900&sr=8-1,William Hill Brown,Penguin Classics; First Edition,"November 1, 1996",352.0,,4.6,67824
Quo Vadis: A Narrative Of The Time Of Nero,https://www.amazon.com/Quo-Vadis-Narrative-Time-Nero/dp/1530488702/ref=sr_1_5?keywords=Quo+Vadis%3A+A+Narrative+of+the+Time+of+Nero+by+Henryk+Sienkiewicz&qid=1697027996&sr=8-5,Henryk Sienkiewicz,CreateSpace Independent Publishing Platform,"June 28, 2016",188.0,,4.3,63019
A Curse Dark As Gold,https://www.amazon.com/Curse-Dark-as-Gold/dp/0439895766/ref=sr_1_1?keywords=A+Curse+Dark+As+Gold+by+Elizabeth+C.+Bunce&qid=1696979036&sr=8-1,Elizabeth C. Bunce,Scholastic Paperbacks; 1st edition,"May 1, 2010",400.0,12,1.0,25104
Before Night Falls: A Memoir,https://www.amazon.com/Before-Night-Falls-Reinaldo-Arenas/dp/0140157654/ref=sr_1_1?keywords=Before+Night+Falls+by+Reinaldo+Arenas&qid=1697046469&sr=8-1,Reinaldo Arenas,Penguin Books; Reprint edition,"October 1, 1994",317.0,18,4.1,36390
Samurai Rising: The Epic Life Of Minamoto Yoshitsune,https://www.amazon.com/Samurai-Rising-Epic-Minamoto-Yoshitsune/dp/1580895859/ref=sr_1_1?keywords=Samurai+Rising+by+Pamela+S.+Turner&qid=1697008628&sr=8-1,Pamela S. Turner,Charlesbridge; Illustrated edition,"Illustrated, March 13, 2018",256.0,12,2.9,553
The Mephisto Club: A Rizzoli & Isles Novel: A Novel,https://www.amazon.com/Mephisto-Club-Jane-Rizzoli-Book/dp/0345477006/ref=sr_1_1?keywords=The+Mephisto+Club+by+Tess+Gerritsen&qid=1697472305&sr=8-1,Tess Gerritsen,Ballantine Books,"May 31, 2016",480.0,,3.3,71976
Foxfire: Confessions Of A Girl Gang,https://www.amazon.com/Foxfire-Confessions-Joyce-Carol-Oates/dp/0452272319/ref=sr_1_1?keywords=Foxfire+by+Joyce+Carol+Oates&qid=1697011473&sr=8-1,Joyce Carol Oates,Plume,"August 1, 1994",328.0,,1.7,2570
