title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Stars My Destination,https://www.amazon.com/Stars-My-Destination-Alfred-Bester/dp/0425055248/ref=sr_1_1?keywords=The+Stars+My+Destination+by+Alfred+Bester&qid=1697481853&sr=8-1,Alfred Bester,Gollancz; trade paperback edition,"February 1, 2010",256.0,,5.0,31163
"Divided We Fall (Divided We Fall, Book 1)",https://www.amazon.com/Divided-We-Fall-Trent-Reedy-audiobook/dp/B00KBAMBY2/ref=sr_1_1?crid=23PIX6Q8UZ4P1&keywords=Divided+We+Fall_Reedy&qid=1682518362&sprefix=divided+we+fall_reedy%2Caps%2C531&sr=8-1,Trent Reedy,Arthur A. Levine Books; Reprint edition,"December 30, 2014",384.0,14,4.1,11302
The Story Of Doctor Dolittle,https://www.amazon.com/Story-Doctor-Dolittle-Hugh-Lofting/dp/3903352543/ref=sr_1_19?keywords=The+Story+of+Doctor+Dolittle+by+Hugh+Lofting&qid=1697041882&sr=8-19,Hugh Lofting,Pretorian Books,"January 24, 2020",42.0,,1.2,75196
Emperor Of Ice-Cream.,https://www.amazon.com/Emperor-Ice-Cream-Brian-Moore/dp/B00KJ1BPZO/ref=sr_1_1?keywords=The+Emperor+of+Ice+Cream+by+Brian+Moore&qid=1697043789&sr=8-1,Brian Moore,,"August 1, 2021",0.0,,4.1,35550
Lifeboat,https://www.amazon.com/Lifeboat-Novel-Charlotte-Rogan/dp/0316185914/ref=sr_1_1?keywords=The+Lifeboat+by+Charlotte+Rogan&qid=1697058112&sr=8-1,Charlotte Rogan,Reagan Arthur / Back Bay Books,"January 8, 2013",278.0,,1.0,57983
The Memory Of Love,https://www.amazon.com/Memory-Love-Aminatta-Forna/dp/080214568X/ref=sr_1_1?keywords=The+Memory+of+Love+by+Aminatta+Forna&qid=1697037170&sr=8-1,Aminatta Forna,Grove Press; Reprint edition,"September 13, 2011",464.0,,3.0,94446
Specials (Uglies),https://www.amazon.com/Specials-Uglies-Scott-Westerfeld/dp/1442419792/ref=sr_1_1?keywords=Specials+by+Scott+Westerfeld&qid=1696987681&sr=8-1,Scott Westerfeld,Simon & Schuster Books for Young Readers; Reissue edition,"May 3, 2011",384.0,11,3.8,99575
The Milk Of Birds,https://www.amazon.com/Milk-Birds-Sylvia-Whitman/dp/1442446838/ref=sr_1_1?keywords=The+Milk+of+Birds+by+Sylvia+Whitman&qid=1696975517&sr=8-1,Sylvia Whitman,Atheneum Books for Young Readers; Reprint edition,"March 11, 2014",384.0,14,4.8,78745
Before The Fall (Chinese Edition),https://www.amazon.com/Before-Fall-Chinese-Noah-Hawley/dp/7201123858/ref=sr_1_3?crid=X27VAZJN25BT&keywords=Before+the+Fall_Hawley&qid=1682599150&s=instant-video&sprefix=before+the+fall_hawley%2Cinstant-video%2C456&sr=1-3,Noah Hawley,Tianjin People's Publishing House; First Edition,"October 1, 2017",389.0,,2.4,44481
The God Delusion,https://www.amazon.com/God-Delusion-Richard-Dawkins/dp/0618918248/ref=sr_1_1?keywords=The+God+Delusion+by+Richard+Dawkins&qid=1696980780&sr=8-1,Richard Dawkins,Mariner Books; Reprint edition,"Bargain Price, January 16, 2008",464.0,,4.5,40470
Reason For Hope: A Spiritual Journey,https://www.amazon.com/Reason-Hope-Spiritual-Jane-Goodall/dp/0446676136/ref=sr_1_1?keywords=Reason+for+Hope+by+Jane+Goodall&qid=1697040229&sr=8-1,Jane Goodall,Grand Central Publishing; Revised ed. edition,"October 1, 2000",304.0,,4.1,25
Telex From Cuba: A Novel,https://www.amazon.com/Telex-Cuba-Novel-Rachel-Kushner/dp/1416561048/ref=sr_1_1?keywords=Telex+from+Cuba+by+Rachel+Kushner&qid=1697056661&sr=8-1,Rachel Kushner,Scribner; Reprint edition,"Illustrated, June 2, 2009",352.0,,1.1,88517
The Peach Keeper: A Novel (Random House Reader'S Circle),https://www.amazon.com/Peach-Keeper-Random-Readers-Circle/dp/0553385607/ref=sr_1_1?keywords=The+Peach+Keeper+by+Sarah+Addison+Allen&qid=1697019567&sr=8-1,Sarah Addison Allen,Bantam; Reprint edition,"January 10, 2012",304.0,,2.6,43841
"Radical Candor [Paperback] [Jan 01, 2018] Kim Scott",https://www.amazon.com/Radical-Candor-KIM-SCOTT/dp/1509845380/ref=sr_1_5?keywords=Radical+Candor+by+Kim+Scott&qid=1696990172&sr=8-5,Kim Malone Scott,PAN MACMILLAN U.K,"International Edition, January 1, 2018",272.0,,3.0,53790
Shaken: Discovering Your True Identity In The Midst Of Life'S Storms,https://www.amazon.com/Shaken-Discovering-Identity-Midst-Storms/dp/0735289883/ref=sr_1_1?keywords=Shaken+by+Tim+Tebow&qid=1697015693&sr=8-1,Tim Tebow,WaterBrook; Reprint edition,"February 6, 2018",224.0,,2.9,95183
"Riddley Walker, Expanded Edition",https://www.amazon.com/Riddley-Walker-Expanded-Russell-Hoban/dp/0253212340/ref=sr_1_1?keywords=Riddley+Walker+by+Russell+Hoban&qid=1697048224&sr=8-1,Russell Hoban,Indiana University Press; Expanded edition,"September 22, 1998",256.0,,2.6,83561
The Wordy Shipmates,https://www.amazon.com/The-Wordy-Shipmates-Sarah-Vowell-audiobook/dp/B001HTCF8S/ref=sr_1_1?crid=C8NCO3FRMN7G&keywords=The+Wordy+Shipmates_Vowell&qid=1681830699&s=instant-video&sprefix=the+wordy+shipmates_vowell%2Cinstant-video%2C474&sr=1-1,Sarah Vowell,Riverhead Books; Illustrated edition,"October 6, 2009",272.0,,4.5,85851
"Jackaby (Jackaby, 1)",https://www.amazon.com/Jackaby-William-Ritter/dp/1616205466/ref=sr_1_1?keywords=Jackaby+by+William+Ritter&qid=1697001780&sr=8-1,William Ritter,Algonquin Young Readers; Reprint edition,"August 25, 2015",320.0,12,4.7,36604
Sobrenatural - Unearthly (Em Portugues Do Brasil),https://www.amazon.com/Sobrenatural-Unearthly-Em-Portugues-Brasil/dp/8516060179/ref=sr_1_14?keywords=Unearthly+by+Cynthia+Hand&qid=1696976532&sr=8-14,Cynthia Hand,Moderna,"January 1, 2012",,,1.1,28335
The Monkey'S Paw (Tale Blazers),https://www.amazon.com/Monkeys-Paw-Tale-Blazers/dp/0895986515/ref=sr_1_4?keywords=The+Monkey%27s+Paw+by+W.+W.+Jacobs&qid=1697000430&sr=8-4,W. W. Jacobs,Perfection Learning; First Edition,"January 1, 2000",34.0,,1.1,25609
The Bird Artist,https://www.amazon.com/Bird-Artist-Novel-Howard-Norman/dp/0312130279/ref=sr_1_1?keywords=The+Bird+Artist+by+Howard+Norman&qid=1697034071&sr=8-1,Howard Norman,Picador,"March 15, 1995",304.0,,1.3,92053
The Owl Service (Collins Modern Classics S),https://www.amazon.com/Owl-Service-Collins-Modern-Classics/dp/0007127898/ref=sr_1_1?keywords=The+Owl+Service+by+Alan+Garner&qid=1697013321&sr=8-1,Alan Garner,HarperCollins Publishers; UK ed. edition,"August 5, 2002",224.0,,3.6,82109
Rear Window And Other Murderous Tales,https://www.amazon.com/Rear-Window-Other-Murderous-Tales/dp/1950369617/ref=sr_1_1?keywords=Rear+Window+by+Cornell+Woolrich&qid=1697043960&sr=8-1,Cornell Woolrich,Renaissance Literary & Talent,"June 24, 2022",297.0,,3.8,1052
The Ruby In The Smoke: A Sally Lockhart Mystery,https://www.amazon.com/Ruby-Smoke-Sally-Lockhart-Mystery/dp/037584516X/ref=sr_1_1?keywords=The+Ruby+in+the+Smoke+by+Philip+Pullman&qid=1697013679&sr=8-1,Philip Pullman,Ember; Reprint edition,"September 9, 2008",230.0,12,1.5,34087
Children Of The New World,https://www.amazon.com/Children-New-World-Alexander-Weinstein/dp/1250098998/ref=sr_1_1?keywords=Children+of+the+New+World+by+Alexander+Weinstein&qid=1697034915&sr=8-1,Alexander Weinstein,Picador Paper; First Paperback Edition,"September 13, 2016",239.0,,4.3,89432
Peter The Great: His Life And World,https://www.amazon.com/Peter-Great-His-Life-World/dp/0345298063/ref=tmm_pap_swatch_0?_encoding=UTF8&qid=1666817217&sr=8-1,Robert K. Massie,Random House Trade Paperbacks; Reissue edition,"October 12, 1981",928.0,,2.7,62342
"The Story Of Our Life, Based On A True Life.",https://www.amazon.com/Story-Our-Life-Based-True/dp/0578262339/ref=sr_1_1?keywords=A+True+Story+by+Mark+Twain&qid=1697005777&sr=8-1,Bubba His X Mark Twain,Outskirts Press,"April 21, 2022",144.0,,4.5,4769
My Friend Dahmer,https://www.amazon.com/My-Friend-Dahmer-Derf-Backderf/dp/1419702173/ref=sr_1_1?keywords=My+Friend+Dahmer+by+Derf+Backderf&qid=1696977906&sr=8-1,Derf Backderf,Abrams ComicArts; Illustrated edition,"Illustrated, March 1, 2012",224.0,,5.0,91253
Long Walk To Freedom: The Autobiography Of Nelson Mandela,https://www.amazon.com/Long-Walk-Freedom-Autobiography-Mandela/dp/0316548189/ref=sr_1_1?keywords=Freedom+by+Nelson+Mandela&qid=1697019153&sr=8-1,Nelson Mandela,Back Bay Books,"Unabridged, October 1, 1995",656.0,,2.9,32392
Fontamara (Italian Edition),https://www.amazon.com/Fontamara-italienische-Ausgabe/dp/8804667931/ref=sr_1_4?keywords=Fontamara+by+Ignazio+Silone&qid=1697028451&sr=8-4,Ignazio Silone,Mondadori,"August 10, 2016",166.0,,4.4,38133
Stolen Children,https://www.amazon.com/Stolen-Children-Peg-Kehret/dp/0142415138/ref=sr_1_1?keywords=Stolen+Children+by+Peg+Kehret&qid=1696983679&sr=8-1,Peg Kehret,Puffin Books; Reprint edition,"February 18, 2010",165.0,8,4.2,21884
Proof Heaven,https://www.amazon.com/Proof-Heaven-Mary-Curran-Hackett/dp/0062079980/ref=sr_1_1?keywords=Proof+of+Heaven+by+Mary+Curran+Hackett&qid=1696998281&sr=8-1,Mary Curran Hackett,MorrowPb; Original edition,"October 13, 2011",336.0,,4.0,39703
"Gone (Jack Caffery, Book 5) (Jack Caffery/Walking Man Series, 3)",https://www.amazon.com/Gone-Jack-Caffery-Book-5/dp/0802145701/ref=sr_1_1?keywords=Gone+by+Mo+Hayder&qid=1696989835&sr=8-1,Mo Hayder,Grove Press; Reprint edition,"February 14, 2012",416.0,,3.2,44457
White Tears: A Novel (Vintage Contemporaries),https://www.amazon.com/White-Tears-novel-Vintage-Contemporaries/dp/1101973218/ref=sr_1_1?keywords=White+Tears+by+Hari+Kunzru&qid=1697027310&sr=8-1,Hari Kunzru,Vintage; Reprint edition,"February 6, 2018",288.0,,3.3,80522
A Curious Mind: The Secret To A Bigger Life,https://www.amazon.com/Curious-Mind-Secret-Bigger-Life/dp/1476730776/ref=sr_1_3?crid=21TRU353ZFLZA&keywords=A+Curious+Mind%3A+The+Secret+to+a+Bigger+Life_Charles+Fishman&qid=1681762732&s=instant-video&sprefix=a+curious+mind+the+secret+to+a+bigger%2Cinstant-video%2C627&sr=1-3,Brian Grazer,Simon & Schuster; Reprint edition,"April 26, 2016",320.0,,4.7,81168
"Why Gender Matters, Second Edition: What Parents And Teachers Need To Know About The Emerging Science Of Sex Differences",https://www.amazon.com/Why-Gender-Matters-Second-Differences/dp/0451497775/ref=sr_1_1?keywords=Why+Gender+Matters+by+Leonard+Sax&qid=1697057452&sr=8-1,Leonard Sax M.D. Ph.D.,Harmony; Reprint edition,"August 29, 2017",400.0,,4.7,23025
"A Dance To The Music Of Time: Winter, Vol. 4",https://www.amazon.com/Dance-Music-Time-Vol-Winter/dp/B000MORZLG/ref=sr_1_14?keywords=A+Dance+to+the+Music+of+Time+by+Anthony+Powell&qid=1697025790&sr=8-14,Anthony Powell,ARROW,"Import, January 1, 1997",816.0,,3.6,46529
Comfort Woman,https://www.amazon.com/Comfort-Woman-Nora-Okja-Keller/dp/0140263357/ref=sr_1_1?keywords=Comfort+Woman+by+Nora+Okja+Keller&qid=1697033259&sr=8-1,Nora Okja Keller,Penguin Books; 1/30/98 edition,"March 1, 1998",240.0,18,1.1,88898
"The Son Of Neptune (Heroes Of Olympus, Book 2)",https://www.amazon.com/Son-Neptune-Heroes-Olympus-Book/dp/1423141997/ref=sr_1_1?keywords=The+Son+of+Neptune+by+Rick+Riordan&qid=1697006597&sr=8-1,Rick Riordan,Disney Hyperion; Reprint edition,"July 2, 2013",560.0,9,3.4,61674
Fablehaven Complete Set (Boxed Set): Fablehaven; Rise Of The Evening Star; Grip Of The Shadow Plague; Secrets Of The Dragon Sanctuary; Keys To The Demon Prison,https://www.amazon.com/Fablehaven-Complete-Set-Boxed-Sanctuary/dp/1442429771/ref=sr_1_1?keywords=Fablehaven+by+Brandon+Mull&qid=1697027689&sr=8-1,Brandon Mull,Aladdin; Boxed Set edition,"Illustrated, October 4, 2011",2512.0,9+,4.4,32789
Remembrance And Pantomime,https://www.amazon.com/Remembrance-Pantomime-Derek-Walcott/dp/0374515697/ref=sr_1_1?keywords=Pantomime+by+Derek+Walcott&qid=1697055116&sr=8-1,Derek Walcott,"Farrar, Straus and Giroux; 0 edition","June 1, 1980",176.0,,1.4,46449
The Lazarus Project,https://www.amazon.com/Lazarus-Project-Aleksandar-Hemon/dp/1594483752/ref=sr_1_1?keywords=The+Lazarus+Project+by+Aleksandar+Hemon&qid=1697026182&sr=8-1,Aleksandar Hemon,Riverhead Books; Reprint edition,"Illustrated, May 5, 2009",304.0,,1.6,67557
Andersonville: Pulitzer Prize Winner,https://www.amazon.com/Andersonville-MacKinlay-Kantor/dp/0147515378/ref=sr_1_1?keywords=Andersonville+by+MacKinlay+Kantor&qid=1697016465&sr=8-1,Mackinlay Kantor,Plume; Reprint edition,"September 6, 2016",768.0,18,3.4,58801
Zeroboxer,https://www.amazon.com/Zeroboxer-Fonda-Lee/dp/0738743380/ref=sr_1_1?keywords=Zeroboxer+by+Fonda+Lee&qid=1696975247&sr=8-1,Fonda Lee,Flux; First Edition,"April 8, 2015",360.0,,3.9,87899
Hebrew Bible,https://www.amazon.com/Hebrew-Bible/dp/1376231689/ref=sr_1_7?keywords=Hebrew+Bible+by+Anonymous&qid=1696964455&sr=8-7,Anonymous,Andesite Press,"August 24, 2017",176.0,,4.9,30264
Sleeping Giants (The Themis Files),https://www.amazon.com/Sleeping-Giants-Themis-Sylvain-Neuvel/dp/1101886714/ref=sr_1_1?keywords=Sleeping+Giants+by+Sylvain+Neuvel&qid=1697023087&sr=8-1,Sylvain Neuvel,Del Rey; Reprint edition,"January 24, 2017",336.0,,2.9,37112
Storm Catchers 2021,https://www.amazon.com/Storm-Catchers-Tim-Bowler/dp/0192754459/ref=sr_1_1?keywords=Storm+Catchers+by+Tim+Bowler&qid=1696988309&sr=8-1,Tim Bowler,"Oxford University Press España, S.A.; Revised ed. edition","August 1, 2007",191.0,16,4.8,23173
When She Woke: A Novel,https://www.amazon.com/When-She-Woke-Hillary-Jordan/dp/1616201932/ref=sr_1_1?keywords=when+she+woke+by+hilary+jordan&qid=1697024672&sr=8-1,Hillary Jordan,Algonquin Books; Reprint edition,"September 18, 2012",368.0,,4.0,88865
Waiting: A Novel,https://www.amazon.com/Waiting-Novel-Ha-Jin/dp/0375706410/ref=sr_1_1?keywords=Waiting+by+Ha+Jin&qid=1696963414&sr=8-1,Ha Jin,Vintage,"September 19, 2000",308.0,,4.0,10745
The Blue Sword (Newbery Honor Roll),https://www.amazon.com/The-Blue-Sword-Robin-McKinley-audiobook/dp/B00B01DE9M/ref=sr_1_1?crid=2ISHX6C8FJFOP&keywords=The+Blue+Sword+Robin+McKinley&qid=1666711950&qu=eyJxc2MiOiIxLjM4IiwicXNhIjoiMS41MiIsInFzcCI6IjAuOTIifQ%3D%3D&sprefix=the+blue+sword+robin+mckinley%2Caps%2C491&sr=8-1,Robin Mckinley,Viking Books for Young Readers; Newbery Honor Roll edition,"October 1, 2000",272.0,10,3.7,19565
Becket,https://www.amazon.com/Becket-Movie-Tie-Richard-Burton/dp/B001OTLN16/ref=sr_1_1?keywords=Becket+by+Jean+Anouilh&qid=1697050805&sr=8-1,Jean Anouilh,September 1995/14th Pr edition,"September 1, 1995",144.0,,1.2,78798
Journey To The River Sea,https://www.amazon.com/Journey-River-Sea-Eva-Ibbotson/dp/0142501840/ref=sr_1_1?keywords=Journey+to+the+River+Sea&qid=1674305009&s=books&sr=1-1,Eva Ibbotson,Puffin Books; Reprint edition,"October 13, 2003",304.0,8,3.3,61569
Clay'S Quilt,https://www.amazon.com/Clays-Quilt-Silas-House/dp/1949467244/ref=sr_1_1?keywords=Clay%27s+Quilt+by+Silas+House&qid=1697010391&sr=8-1,Silas House,Blair; Reprint edition,"July 7, 2020",324.0,,3.9,32174
Point Blank (Alex Rider Adventure),https://www.amazon.com/Point-Blank-Alex-Rider-Adventure/dp/0142406120/ref=sr_1_1?keywords=Point+Blank+by+Anthony+Horowitz&qid=1697015610&sr=8-1,Anthony Horowitz,Puffin Books; Alex Rider Adventure edition,"February 16, 2006",320.0,10,3.8,3310
"The Diamond Age: Or, A Young Lady'S Illustrated Primer (Bantam Spectra Book)",https://www.amazon.com/Diamond-Age-Illustrated-Primer-Spectra/dp/0553380966/ref=sr_1_1?keywords=The+Diamond+Age+by+Neal+Stephenson&qid=1697018168&sr=8-1,Neal Stephenson,Spectra; Reprint edition,"May 2, 2000",499.0,,2.5,87838
The Good Girl: A Thrilling Suspense Novel From The Author Of Local Woman Missing,https://www.amazon.com/Good-Girl-addictively-suspenseful-gripping/dp/0778317765/ref=sr_1_1?keywords=The+Good+Girl+by+Mary+Kubica&qid=1697063936&sr=8-1,Mary Kubica,MIRA; First Time Trade edition,"February 24, 2015",384.0,,2.1,14414
At The Mountains Of Madness,https://www.amazon.com/At-Mountains-Madness-H-Lovecraft/dp/1090682425/ref=sr_1_1?keywords=At+the+Mountains+of+Madness+by+H.+P.+Lovecraft&qid=1696980139&sr=8-1,H. P. Lovecraft,Independently published,"March 16, 2019",140.0,,1.8,33745
"Liberty Magazine - A Weekly For Everybody, May 2, 1931 (German Spies In America, Lon Chaney, Railroad Problem, A Man Who Had No Eyes)",https://www.amazon.com/Liberty-Magazine-Everybody-America-Railroad/dp/B00AR4QQ02/ref=sr_1_3?crid=3N3N0PXJS0NKX&keywords=A+Man+Who+Had+No+Eyes_Kantor&qid=1682290509&sprefix=a+man+who+had+no+eyes_kantor%2Caps%2C469&sr=8-3,Mackinlay Kantor,"Liberty Publishing Corporation, New York","January 1, 1931",74.0,,2.7,79247
Pkt Wife,https://www.amazon.com/Pocket-Wife-Novel-Susan-Crawford/dp/0062362860/ref=sr_1_1?keywords=The+Pocket+Wife+by+Susan+Crawford&qid=1697473164&sr=8-1,Susan Crawford,MorrowPb; Reprint edition,"November 30, 2015",320.0,,1.3,76424
Firegirl,https://www.amazon.com/Firegirl-Tony-Abbott/dp/0316011703/ref=sr_1_1?keywords=Firegirl+by+Tony+Abbott&qid=1697042270&sr=8-1,Tony Abbott,"Little, Brown Books for Young Readers","June 1, 2007",160.0,9,4.3,65143
Mistress Of The Art Of Death,https://www.amazon.com/Mistress-Art-Death-Ariana-Franklin/dp/0857500368/ref=sr_1_1?keywords=Mistress+Of+The+Art+Of+Death+by+Ariana+Franklin&qid=1696977340&sr=8-1,Ariana Franklin,Bantam,"January 1, 2011",528.0,,4.6,44679
Thank You For Being Late,https://www.amazon.com/Thank-You-Being-Late-Accelerations/dp/0141985755/ref=sr_1_1?keywords=Thank+You+For+Being+Late+by+Thomas+L.+Friedman&qid=1696998049&sr=8-1,T. Friedman,Penguin Random House UK,"October 24, 2017",496.0,,3.0,52160
"Ethnic Groups In Conflict, Updated Edition With A New Preface",https://www.amazon.com/Ethnic-Groups-Conflict-Updated-Preface/dp/0520227069/ref=sr_1_1?keywords=Ethnic+Groups+in+Conflict+by+Donald+Horowitz&qid=1697024705&sr=8-1,Donald L. Horowitz,University of California Press; 2nd edition,"October 2, 2000",711.0,,4.5,39595
The Stories Of John Cheever,https://www.amazon.com/Stories-John-Cheever/dp/0375724427/ref=sr_1_3?crid=2Y235WN0WP5GF&keywords=The+Country+Husband+John+Cheever&qid=1666693434&sprefix=the+country+husband+john+cheever%2Caps%2C562&sr=8-3,John Cheever,Vintage; Reprint edition,"May 16, 2000",704.0,,2.5,82261
"Scratch Beginnings: Me, $25, And The Search For The American Dream",https://www.amazon.com/Scratch-Beginnings-Search-American-Dream/dp/0061714275/ref=sr_1_1?keywords=Scratch+Beginnings+by+Adam+Shepard&qid=1696961481&sr=8-1,Adam W Shepard,Harper Perennial; Reprint edition,"February 9, 2010",221.0,,4.6,95407
The School Of Essential Ingredients (A School Of Essential Ingredients Novel),https://www.amazon.com/School-Essential-Ingredients-Novel/dp/0425232093/ref=sr_1_1?keywords=The+School+of+Essential+Ingredients+by+Erica+Bauermeister&qid=1697038943&sr=8-1,Erica Bauermeister,Berkley; Reprint edition,"January 5, 2010",261.0,,3.6,37706
Achilles: A Novel,https://www.amazon.com/Achilles-Novel-Elizabeth-Cook/dp/0312311109/ref=sr_1_1?keywords=Achilles+by+Elizabeth+Cook&qid=1696989588&sr=8-1,Elizabeth Cook,Picador; First Edition,"February 1, 2003",128.0,,1.5,2255
The Enchanted April (Penguin Classics),https://www.amazon.com/Enchanted-April-Penguin-Classics/dp/0143107739/ref=sr_1_2?keywords=The+Enchanted+April+Elizabeth+von+Arnim&qid=1684001406&s=books&sr=1-2,Elizabeth Von Arnim,Penguin Classics; Reprint edition,"June 2, 2015",240.0,,1.4,51322
Women Of The Silk: A Novel,https://www.amazon.com/Women-Silk-Novel-Gail-Tsukiyama/dp/0312099436/ref=sr_1_1?keywords=Women+of+the+Silk+by+Gail+Tsukiyama&qid=1697056502&sr=8-1,Gail Tsukiyama,St. Martin's Griffin; Reprint edition,"October 15, 1993",278.0,,3.0,55487
Positive,https://www.amazon.com/Positive-Ali-Benjamin/dp/2012035086/ref=sr_1_5?keywords=Positive+by+Paige+Rawl&qid=1697040089&sr=8-5,"Paige Rawl, Ali Benjamin",HACHETTE ROMANS; First Edition,"October 26, 2016",390.0,,3.9,70902
"Season Of The Witch: Enchantment, Terror, And Deliverance In The City Of Love",https://www.amazon.com/Season-Witch-Enchantment-Terror-Deliverance/dp/1439108242/ref=sr_1_1?keywords=Season+Of+The+Witch+by+David+Talbot&qid=1697058675&sr=8-1,David Talbot,Free Press; Reprint edition,"March 5, 2013",480.0,,3.0,75052
Eon,https://www.amazon.com/Eon-Alison-Goodman/dp/0142417114/ref=sr_1_1?keywords=Eon+by+Alison+Goodman&qid=1697021933&sr=8-1,Alison Goodman,Firebird; Reprint edition,"Illustrated, August 31, 2010",576.0,12,1.5,99034
"Theme And Plot In ""Astronomer'S Wife"" By Kay Boyle:: An Essay",https://www.amazon.com/Theme-Plot-Astronomers-Wife-Boyle-ebook/dp/B015YXJAGC/ref=sr_1_1?crid=3DAYHQ5ZOS9JS&keywords=Astronomer%27s+Wife+Kay+Boyle&qid=1666694406&sprefix=astronomer%27s+wife+kay+boyle%2Caps%2C518&sr=8-1,J. Valentine,J. Valentine,"September 29, 2015",,,2.7,11729
The King Of Elfland'S Daughter,https://www.amazon.com/King-Elflands-Daughter-Lord-Dunsany-ebook/dp/B085NMJFV2/ref=sr_1_1?crid=ZUDCNMD0V6GG&keywords=The+King+of+Elfland%27s+Daughter_Dunsany&qid=1681853190&s=instant-video&sprefix=the+king+of+elfland%27s+daughter_du%2Cinstant-video%2C604&sr=1-1,Lord Dunsany,Independently published,"October 3, 2021",118.0,,1.5,51529
Out Of Darkness,https://www.amazon.com/Out-Darkness-Ashley-Hope-P%C3%A9rez/dp/0823445038/ref=sr_1_1?keywords=Out+of+Darkness+by+Ashley+Hope+P%C3%A9rez&qid=1696989910&sr=8-1,Ashley Hope Pérez,Holiday House; Reprint edition,"September 10, 2019",400.0,14,1.7,12409
Annals Of The Former World,https://www.amazon.com/Annals-Former-World-John-McPhee/dp/0374518734/ref=sr_1_1?keywords=Annals+of+the+Former+World+by+John+McPhee&qid=1697045560&sr=8-1,John Mcphee,"Farrar, Straus and Giroux; First Edition","June 15, 2000",720.0,,2.5,64703
"Groundwork For The Metaphysics Of Morals: With An Updated Translation, Introduction, And Notes",https://www.amazon.com/Groundwork-Metaphysics-Morals-Translation-Introduction/dp/0300227434/ref=sr_1_4?keywords=Groundwork+of+the+Metaphysics+of+Morals+by+Immanuel+Kant&qid=1697018726&sr=8-4,Immanuel Kant,Yale University Press; Annotated edition,"April 17, 2018",144.0,,2.7,38517
